%
% MASE-01 (34.142700 N -77.832600 E)
% The MASE-01 buoy is a Sofar Spotter wave buoy located approximately one-half mile off Masonboro Island, anchored in 24 ft of water. The buoy provides wave height, wave direction and wave period data, as well as sea surface temperature. The buoy transmits data once an hour. This station is not a permanent station and is being used to evaluate new technologies in ocean wave measurement. This buoy is supported through a partnership between CORMP, the UNCW Center for Marine Science and the Departments of Earth and Ocean Sciences and Physics and Physical Oceanography. Funding was provided by the UNCW College of Arts and Sciences. Please use caution when boating in the vicinity of the buoy.
%
% MASE-01 Mean wave direction (deg N) @ 0 m (depth)
%
Time (America/New_York),MASE-01 Mean wave direction (deg N),MASE-01 Mean wave direction (deg N) quality
2021-10-05 11:22,118.63,not evaluated
2021-10-05 11:52,117.04,not evaluated
2021-10-05 12:22,120.10,not evaluated
2021-10-05 12:52,117.38,not evaluated
2021-10-05 13:22,115.82,not evaluated
2021-10-05 13:52,114.56,not evaluated
2021-10-05 14:22,114.83,not evaluated
2021-10-05 14:52,114.38,not evaluated
2021-10-05 15:22,117.34,not evaluated
2021-10-05 15:52,117.49,not evaluated
2021-10-05 16:22,115.67,not evaluated
2021-10-05 16:52,118.50,not evaluated
2021-10-05 17:22,121.79,not evaluated
2021-10-05 17:52,119.19,not evaluated
2021-10-05 18:22,119.69,not evaluated
2021-10-05 18:52,120.64,not evaluated
2021-10-05 19:22,125.91,not evaluated
2021-10-05 19:52,126.94,not evaluated
2021-10-05 20:22,126.25,not evaluated
2021-10-05 20:52,126.05,not evaluated
2021-10-05 21:22,126.61,not evaluated
2021-10-05 21:52,126.39,not evaluated
2021-10-05 22:22,123.86,not evaluated
2021-10-05 22:52,124.36,not evaluated
2021-10-05 23:22,122.89,not evaluated
2021-10-05 23:52,123.73,not evaluated
2021-10-06 00:22,125.33,not evaluated
2021-10-06 00:52,125.63,not evaluated
2021-10-06 01:22,123.31,not evaluated
2021-10-06 01:52,119.78,not evaluated
2021-10-06 02:22,121.02,not evaluated
2021-10-06 02:52,120.99,not evaluated
2021-10-06 03:22,123.00,not evaluated
2021-10-06 03:52,118.93,not evaluated
2021-10-06 04:22,121.62,not evaluated
2021-10-06 04:52,123.18,not evaluated
2021-10-06 05:22,120.80,not evaluated
2021-10-06 05:52,120.57,not evaluated
2021-10-06 06:22,121.77,not evaluated
2021-10-06 06:52,121.69,not evaluated
2021-10-06 07:22,122.42,not evaluated
2021-10-06 07:52,120.12,not evaluated
2021-10-06 08:22,121.59,not evaluated
2021-10-06 08:52,120.07,not evaluated
2021-10-06 09:22,118.57,not evaluated
2021-10-06 09:52,117.98,not evaluated
2021-10-06 10:22,115.96,not evaluated
2021-10-06 10:52,116.22,not evaluated
2021-10-06 11:22,113.69,not evaluated
2021-10-06 11:52,115.25,not evaluated
2021-10-06 12:22,113.44,not evaluated
2021-10-06 12:52,115.12,not evaluated
2021-10-06 13:22,113.37,not evaluated
2021-10-06 13:52,113.13,not evaluated
2021-10-06 14:22,112.49,not evaluated
2021-10-06 14:52,114.41,not evaluated
2021-10-06 15:22,112.22,not evaluated
2021-10-06 15:52,112.24,not evaluated
2021-10-06 16:22,112.34,not evaluated
2021-10-06 16:52,113.64,not evaluated
2021-10-06 17:22,112.26,not evaluated
2021-10-06 17:52,111.97,not evaluated
2021-10-06 18:22,113.02,not evaluated
2021-10-06 18:52,113.73,not evaluated
2021-10-06 19:22,109.98,not evaluated
2021-10-06 19:52,109.31,not evaluated
2021-10-06 20:22,107.33,not evaluated
2021-10-06 20:52,105.64,not evaluated
2021-10-06 21:22,106.25,not evaluated
2021-10-06 21:52,101.68,not evaluated
2021-10-06 22:22,104.76,not evaluated
2021-10-06 22:52,104.69,not evaluated
2021-10-06 23:22,103.62,not evaluated
2021-10-06 23:52,105.19,not evaluated
2021-10-07 00:22,104.05,not evaluated
2021-10-07 00:52,104.63,not evaluated
2021-10-07 01:22,106.41,not evaluated
2021-10-07 01:52,107.38,not evaluated
2021-10-07 02:22,103.93,not evaluated
2021-10-07 02:52,106.54,not evaluated
2021-10-07 03:22,106.63,not evaluated
2021-10-07 03:52,104.81,not evaluated
2021-10-07 04:22,105.91,not evaluated
2021-10-07 04:52,106.76,not evaluated
2021-10-07 05:22,107.12,not evaluated
2021-10-07 05:52,106.81,not evaluated
2021-10-07 06:22,107.54,not evaluated
2021-10-07 06:52,106.74,not evaluated
2021-10-07 07:22,105.99,not evaluated
2021-10-07 07:52,106.86,not evaluated
2021-10-07 08:22,103.64,not evaluated
2021-10-07 08:52,106.88,not evaluated
2021-10-07 09:22,111.54,not evaluated
2021-10-07 09:52,114.38,not evaluated
2021-10-07 10:22,111.74,not evaluated
2021-10-07 10:52,111.91,not evaluated
2021-10-07 11:22,112.57,not evaluated
2021-10-07 11:52,116.70,not evaluated
2021-10-07 12:22,113.92,not evaluated
2021-10-07 12:52,115.61,not evaluated
2021-10-07 13:22,114.51,not evaluated
2021-10-07 13:52,112.61,not evaluated
2021-10-07 14:22,110.22,not evaluated
2021-10-07 14:52,106.92,not evaluated
2021-10-07 15:22,106.14,not evaluated
2021-10-07 15:52,106.59,not evaluated
2021-10-07 16:22,106.09,not evaluated
2021-10-07 16:52,107.60,not evaluated
2021-10-07 17:22,108.89,not evaluated
2021-10-07 17:52,110.90,not evaluated
2021-10-07 18:22,110.26,not evaluated
2021-10-07 18:52,108.93,not evaluated
2021-10-07 19:22,110.61,not evaluated
2021-10-07 19:52,110.48,not evaluated
2021-10-07 20:22,106.88,not evaluated
2021-10-07 20:52,105.86,not evaluated
2021-10-07 21:22,103.50,not evaluated
2021-10-07 21:52,101.64,not evaluated
2021-10-07 22:22,102.32,not evaluated
2021-10-07 22:52,100.53,not evaluated
2021-10-07 23:22,100.65,not evaluated
2021-10-07 23:52,99.92,not evaluated
2021-10-08 00:22,97.83,not evaluated
2021-10-08 00:52,99.30,not evaluated
2021-10-08 01:22,99.99,not evaluated
2021-10-08 01:52,102.36,not evaluated
2021-10-08 02:22,102.82,not evaluated
2021-10-08 02:52,103.00,not evaluated
2021-10-08 03:22,108.31,not evaluated
2021-10-08 03:52,104.00,not evaluated
2021-10-08 04:22,108.73,not evaluated
2021-10-08 04:52,112.17,not evaluated
2021-10-08 05:22,114.88,not evaluated
2021-10-08 05:52,117.48,not evaluated
2021-10-08 06:22,121.69,not evaluated
2021-10-08 06:52,120.21,not evaluated
2021-10-08 07:22,123.94,not evaluated
2021-10-08 07:52,121.89,not evaluated
2021-10-08 08:22,121.18,not evaluated
2021-10-08 08:52,121.28,not evaluated
2021-10-08 09:22,120.84,not evaluated
2021-10-08 09:52,121.03,not evaluated
2021-10-08 10:22,117.49,not evaluated
2021-10-08 10:52,117.10,not evaluated
2021-10-08 11:22,114.36,not evaluated
2021-10-08 11:52,114.66,not evaluated
2021-10-08 12:22,116.03,not evaluated
2021-10-08 12:52,113.53,not evaluated
2021-10-08 13:22,113.42,not evaluated
2021-10-08 13:52,112.45,not evaluated
2021-10-08 14:22,113.09,not evaluated
2021-10-08 14:52,113.64,not evaluated
2021-10-08 15:22,113.41,not evaluated
2021-10-08 15:52,113.70,not evaluated
2021-10-08 16:22,114.57,not evaluated
2021-10-08 16:52,112.66,not evaluated
2021-10-08 17:22,112.45,not evaluated
2021-10-08 17:52,116.02,not evaluated
2021-10-08 18:22,116.38,not evaluated
2021-10-08 18:52,113.39,not evaluated
2021-10-08 19:22,115.02,not evaluated
2021-10-08 19:52,117.13,not evaluated
2021-10-08 20:22,115.23,not evaluated
2021-10-08 20:52,113.58,not evaluated
2021-10-08 21:22,113.92,not evaluated
2021-10-08 21:52,111.02,not evaluated
2021-10-08 22:22,106.45,not evaluated
2021-10-08 22:52,102.04,not evaluated
2021-10-08 23:22,97.35,not evaluated
2021-10-08 23:52,99.59,not evaluated
2021-10-09 00:22,97.41,not evaluated
2021-10-09 00:52,95.11,not evaluated
2021-10-09 01:22,94.80,not evaluated
2021-10-09 01:52,96.96,not evaluated
2021-10-09 02:22,96.11,not evaluated
2021-10-09 02:52,96.62,not evaluated
2021-10-09 03:22,95.19,not evaluated
2021-10-09 03:52,96.88,not evaluated
2021-10-09 04:22,97.27,not evaluated
2021-10-09 04:52,97.86,not evaluated
2021-10-09 05:22,97.95,not evaluated
2021-10-09 05:52,96.71,not evaluated
2021-10-09 06:22,96.98,not evaluated
2021-10-09 06:52,99.63,not evaluated
2021-10-09 07:22,99.32,not evaluated
2021-10-09 07:52,101.86,not evaluated
2021-10-09 08:22,101.12,not evaluated
2021-10-09 08:52,101.08,not evaluated
2021-10-09 09:22,102.69,not evaluated
2021-10-09 09:52,100.49,not evaluated
2021-10-09 10:22,100.08,not evaluated
2021-10-09 10:52,99.01,not evaluated
2021-10-09 11:22,99.42,not evaluated
2021-10-09 11:52,101.05,not evaluated
2021-10-09 12:22,99.09,not evaluated
2021-10-09 12:52,98.86,not evaluated
2021-10-09 13:22,99.30,not evaluated
2021-10-09 13:52,98.02,not evaluated
2021-10-09 14:22,97.80,not evaluated
2021-10-09 14:52,95.83,not evaluated
2021-10-09 15:22,95.81,not evaluated
2021-10-09 15:52,98.55,not evaluated
2021-10-09 16:22,98.07,not evaluated
2021-10-09 16:52,96.22,not evaluated
2021-10-09 17:22,96.99,not evaluated
2021-10-09 17:52,97.06,not evaluated
2021-10-09 18:22,96.10,not evaluated
2021-10-09 18:52,97.13,not evaluated
2021-10-09 19:22,96.74,not evaluated
2021-10-09 19:52,95.38,not evaluated
2021-10-09 20:22,95.84,not evaluated
2021-10-09 20:52,95.93,not evaluated
2021-10-09 21:22,94.80,not evaluated
2021-10-09 21:52,92.44,not evaluated
2021-10-09 22:22,95.27,not evaluated
2021-10-09 22:52,93.98,not evaluated
2021-10-09 23:22,93.40,not evaluated
2021-10-09 23:52,93.04,not evaluated
2021-10-10 00:22,91.37,not evaluated
2021-10-10 00:52,92.59,not evaluated
2021-10-10 01:22,92.64,not evaluated
2021-10-10 01:52,90.54,not evaluated
2021-10-10 02:22,91.79,not evaluated
2021-10-10 02:52,91.11,not evaluated
2021-10-10 03:22,92.30,not evaluated
2021-10-10 03:52,90.59,not evaluated
2021-10-10 04:22,91.71,not evaluated
2021-10-10 04:52,93.61,not evaluated
2021-10-10 05:22,91.38,not evaluated
2021-10-10 05:52,92.70,not evaluated
2021-10-10 06:22,93.79,not evaluated
2021-10-10 06:52,92.42,not evaluated
2021-10-10 07:22,93.48,not evaluated
2021-10-10 07:52,91.84,not evaluated
2021-10-10 08:22,91.84,not evaluated
2021-10-10 08:52,90.47,not evaluated
2021-10-10 09:22,88.90,not evaluated
2021-10-10 09:52,88.18,not evaluated
2021-10-10 10:22,87.99,not evaluated
2021-10-10 10:52,87.64,not evaluated
2021-10-10 11:22,87.25,not evaluated
2021-10-10 11:52,85.36,not evaluated
2021-10-10 12:22,86.10,not evaluated
2021-10-10 12:52,85.34,not evaluated
2021-10-10 13:22,87.30,not evaluated
2021-10-10 13:52,84.75,not evaluated
2021-10-10 14:22,87.06,not evaluated
2021-10-10 14:52,85.67,not evaluated
2021-10-10 15:22,86.54,not evaluated
2021-10-10 15:52,88.38,not evaluated
2021-10-10 16:22,90.07,not evaluated
2021-10-10 16:52,88.11,not evaluated
2021-10-10 17:22,87.73,not evaluated
2021-10-10 17:52,88.93,not evaluated
2021-10-10 18:22,86.43,not evaluated
2021-10-10 18:52,89.11,not evaluated
2021-10-10 19:22,88.55,not evaluated
2021-10-10 19:52,87.36,not evaluated
2021-10-10 20:22,87.72,not evaluated
2021-10-10 20:52,89.60,not evaluated
2021-10-10 21:22,88.92,not evaluated
2021-10-10 21:52,87.28,not evaluated
2021-10-10 22:22,86.87,not evaluated
2021-10-10 22:52,87.31,not evaluated
2021-10-10 23:22,87.89,not evaluated
2021-10-10 23:52,87.97,not evaluated
2021-10-11 00:22,90.00,not evaluated
2021-10-11 00:52,89.30,not evaluated
2021-10-11 01:22,85.52,not evaluated
2021-10-11 01:52,85.52,not evaluated
2021-10-11 02:22,88.44,not evaluated
2021-10-11 02:52,88.04,not evaluated
2021-10-11 03:22,87.80,not evaluated
2021-10-11 03:52,87.01,not evaluated
2021-10-11 04:22,89.33,not evaluated
2021-10-11 04:52,89.87,not evaluated
2021-10-11 05:22,87.53,not evaluated
2021-10-11 05:52,87.00,not evaluated
2021-10-11 06:22,87.55,not evaluated
2021-10-11 06:52,86.16,not evaluated
2021-10-11 07:22,87.64,not evaluated
2021-10-11 07:52,86.75,not evaluated
2021-10-11 08:22,88.93,not evaluated
2021-10-11 08:52,88.42,not evaluated
2021-10-11 09:22,87.91,not evaluated
2021-10-11 09:52,89.35,not evaluated
2021-10-11 10:22,87.31,not evaluated
2021-10-11 10:52,88.86,not evaluated
2021-10-11 11:22,88.26,not evaluated
2021-10-11 11:52,90.00,not evaluated
2021-10-11 12:22,86.67,not evaluated
2021-10-11 12:52,88.08,not evaluated
2021-10-11 13:22,89.61,not evaluated
2021-10-11 13:52,89.92,not evaluated
2021-10-11 14:22,91.31,not evaluated
2021-10-11 14:52,96.31,not evaluated
2021-10-11 15:22,95.47,not evaluated
2021-10-11 15:52,98.11,not evaluated
2021-10-11 16:22,97.05,not evaluated
2021-10-11 16:52,99.14,not evaluated
2021-10-11 17:22,98.31,not evaluated
2021-10-11 17:52,98.09,not evaluated
2021-10-11 18:22,97.21,not evaluated
2021-10-11 18:52,98.22,not evaluated
2021-10-11 19:22,95.75,not evaluated
2021-10-11 19:52,96.80,not evaluated
2021-10-11 20:22,96.86,not evaluated
2021-10-11 20:52,97.92,not evaluated
2021-10-11 21:22,96.90,not evaluated
2021-10-11 21:52,98.43,not evaluated
2021-10-11 22:22,97.26,not evaluated
2021-10-11 22:52,95.53,not evaluated
2021-10-11 23:22,94.28,not evaluated
2021-10-11 23:52,94.57,not evaluated
2021-10-12 00:22,94.04,not evaluated
2021-10-12 00:52,95.01,not evaluated
2021-10-12 01:22,95.96,not evaluated
2021-10-12 01:52,95.23,not evaluated
2021-10-12 02:22,97.80,not evaluated
2021-10-12 02:52,96.02,not evaluated
2021-10-12 03:22,98.02,not evaluated
2021-10-12 03:52,98.87,not evaluated
2021-10-12 04:22,97.34,not evaluated
2021-10-12 04:52,98.02,not evaluated
2021-10-12 05:22,98.02,not evaluated
2021-10-12 05:52,97.99,not evaluated
2021-10-12 06:22,98.13,not evaluated
2021-10-12 06:52,100.12,not evaluated
2021-10-12 07:22,100.60,not evaluated
2021-10-12 07:52,99.20,not evaluated
2021-10-12 08:22,99.98,not evaluated
2021-10-12 08:52,99.31,not evaluated
2021-10-12 09:22,98.53,not evaluated
2021-10-12 09:52,96.67,not evaluated
2021-10-12 10:22,97.97,not evaluated
2021-10-12 10:52,97.09,not evaluated
2021-10-12 11:22,99.61,not evaluated
2021-10-12 11:52,98.56,not evaluated
2021-10-12 12:22,100.51,not evaluated
2021-10-12 12:52,100.69,not evaluated
2021-10-12 13:22,99.97,not evaluated
2021-10-12 13:52,101.22,not evaluated
2021-10-12 14:22,101.51,not evaluated
2021-10-12 14:52,102.37,not evaluated
2021-10-12 15:22,106.12,not evaluated
2021-10-12 15:52,106.08,not evaluated
2021-10-12 16:22,105.75,not evaluated
2021-10-12 16:52,106.65,not evaluated
2021-10-12 17:22,104.67,not evaluated
2021-10-12 17:52,108.48,not evaluated
2021-10-12 18:22,108.33,not evaluated
2021-10-12 18:52,106.54,not evaluated
2021-10-12 19:22,108.78,not evaluated
2021-10-12 19:52,108.26,not evaluated
2021-10-12 20:22,107.25,not evaluated
2021-10-12 20:52,109.79,not evaluated
2021-10-12 21:22,108.07,not evaluated
2021-10-12 21:52,109.16,not evaluated
2021-10-12 22:22,110.61,not evaluated
2021-10-12 22:52,109.64,not evaluated
2021-10-12 23:22,108.33,not evaluated
2021-10-12 23:52,109.23,not evaluated
2021-10-13 00:22,109.07,not evaluated
2021-10-13 00:52,109.71,not evaluated
2021-10-13 01:22,108.06,not evaluated
2021-10-13 01:52,108.74,not evaluated
2021-10-13 02:22,107.53,not evaluated
2021-10-13 02:52,110.97,not evaluated
2021-10-13 03:22,109.63,not evaluated
2021-10-13 03:52,108.77,not evaluated
2021-10-13 04:22,109.92,not evaluated
2021-10-13 04:52,108.28,not evaluated
2021-10-13 05:22,109.17,not evaluated
2021-10-13 05:52,107.73,not evaluated
2021-10-13 06:22,108.71,not evaluated
2021-10-13 06:52,108.28,not evaluated
2021-10-13 07:22,107.28,not evaluated
2021-10-13 07:52,109.81,not evaluated
2021-10-13 08:22,110.39,not evaluated
2021-10-13 08:52,108.33,not evaluated
2021-10-13 09:22,109.66,not evaluated
2021-10-13 09:52,109.07,not evaluated
2021-10-13 10:22,108.83,not evaluated
2021-10-13 10:52,107.06,not evaluated
2021-10-13 11:22,105.28,not evaluated
2021-10-13 11:52,106.37,not evaluated
2021-10-13 12:22,110.37,not evaluated
2021-10-13 12:52,107.67,not evaluated
2021-10-13 13:22,104.29,not evaluated
2021-10-13 13:52,105.24,not evaluated
2021-10-13 14:22,106.84,not evaluated
2021-10-13 14:52,106.62,not evaluated
2021-10-13 15:22,107.28,not evaluated
2021-10-13 15:52,107.71,not evaluated
2021-10-13 16:22,106.85,not evaluated
2021-10-13 16:52,105.17,not evaluated
2021-10-13 17:22,106.11,not evaluated
2021-10-13 17:52,106.22,not evaluated
2021-10-13 18:22,105.83,not evaluated
2021-10-13 18:52,106.83,not evaluated
2021-10-13 19:22,109.13,not evaluated
2021-10-13 19:52,108.00,not evaluated
2021-10-13 20:22,108.19,not evaluated
2021-10-13 20:52,108.19,not evaluated
2021-10-13 21:22,108.08,not evaluated
2021-10-13 21:52,106.75,not evaluated
2021-10-13 22:22,106.07,not evaluated
2021-10-13 22:52,104.70,not evaluated
2021-10-13 23:22,106.23,not evaluated
2021-10-13 23:52,108.03,not evaluated
2021-10-14 00:22,106.64,not evaluated
2021-10-14 00:52,110.77,not evaluated
2021-10-14 01:22,109.01,not evaluated
2021-10-14 01:52,109.60,not evaluated
2021-10-14 02:22,110.89,not evaluated
2021-10-14 02:52,110.83,not evaluated
2021-10-14 03:22,110.66,not evaluated
2021-10-14 03:52,110.85,not evaluated
2021-10-14 04:22,110.51,not evaluated
2021-10-14 04:52,111.75,not evaluated
2021-10-14 05:22,112.27,not evaluated
2021-10-14 05:52,113.30,not evaluated
2021-10-14 06:22,111.96,not evaluated
2021-10-14 06:52,112.26,not evaluated
2021-10-14 07:22,113.02,not evaluated
2021-10-14 07:52,112.31,not evaluated
2021-10-14 08:22,111.08,not evaluated
2021-10-14 08:52,111.51,not evaluated
2021-10-14 09:22,113.87,not evaluated
2021-10-14 09:52,113.64,not evaluated
2021-10-14 10:22,112.53,not evaluated
2021-10-14 10:52,113.36,not evaluated
2021-10-14 11:22,112.47,not evaluated
2021-10-14 11:52,112.03,not evaluated
2021-10-14 12:22,112.43,not evaluated
2021-10-14 12:52,114.03,not evaluated
2021-10-14 13:22,112.95,not evaluated
2021-10-14 13:52,111.64,not evaluated
2021-10-14 14:22,112.86,not evaluated
2021-10-14 14:52,112.37,not evaluated
2021-10-14 15:22,110.55,not evaluated
2021-10-14 15:52,110.58,not evaluated
2021-10-14 16:22,111.11,not evaluated
2021-10-14 16:52,109.12,not evaluated
2021-10-14 17:22,108.94,not evaluated
2021-10-14 17:52,109.26,not evaluated
2021-10-14 18:22,110.14,not evaluated
2021-10-14 18:52,112.45,not evaluated
2021-10-14 19:22,109.15,not evaluated
2021-10-14 19:52,109.64,not evaluated
2021-10-14 20:22,110.63,not evaluated
2021-10-14 20:52,110.49,not evaluated
2021-10-14 21:22,109.89,not evaluated
2021-10-14 21:52,110.06,not evaluated
2021-10-14 22:22,109.25,not evaluated
2021-10-14 22:52,108.03,not evaluated
2021-10-14 23:22,110.38,not evaluated
2021-10-14 23:52,111.66,not evaluated
2021-10-15 00:22,108.26,not evaluated
2021-10-15 00:52,111.79,not evaluated
2021-10-15 01:22,110.41,not evaluated
2021-10-15 01:52,108.20,not evaluated
2021-10-15 02:22,110.78,not evaluated
2021-10-15 02:52,109.89,not evaluated
2021-10-15 03:22,111.36,not evaluated
2021-10-15 03:52,110.41,not evaluated
2021-10-15 04:22,111.50,not evaluated
2021-10-15 04:52,108.57,not evaluated
2021-10-15 05:22,110.95,not evaluated
2021-10-15 05:52,111.85,not evaluated
2021-10-15 06:22,109.50,not evaluated
2021-10-15 06:52,110.17,not evaluated
2021-10-15 07:22,109.03,not evaluated
2021-10-15 07:52,110.41,not evaluated
2021-10-15 08:22,111.75,not evaluated
2021-10-15 08:52,111.09,not evaluated
2021-10-15 09:22,110.26,not evaluated
2021-10-15 09:52,111.04,not evaluated
2021-10-15 10:22,110.87,not evaluated
2021-10-15 10:52,108.97,not evaluated
2021-10-15 11:22,110.57,not evaluated
2021-10-15 11:52,111.29,not evaluated
2021-10-15 12:22,112.88,not evaluated
2021-10-15 12:52,113.06,not evaluated
2021-10-15 13:22,110.93,not evaluated
2021-10-15 13:52,107.03,not evaluated
2021-10-15 14:22,109.64,not evaluated
2021-10-15 14:52,107.72,not evaluated
2021-10-15 15:22,105.73,not evaluated
2021-10-15 15:52,105.56,not evaluated
2021-10-15 16:22,104.50,not evaluated
2021-10-15 16:52,106.48,not evaluated
2021-10-15 17:22,107.33,not evaluated
2021-10-15 17:52,107.63,not evaluated
2021-10-15 18:22,108.41,not evaluated
2021-10-15 18:52,107.65,not evaluated
2021-10-15 19:22,106.36,not evaluated
2021-10-15 19:52,110.00,not evaluated
2021-10-15 20:22,107.57,not evaluated
2021-10-15 20:52,107.50,not evaluated
2021-10-15 21:22,106.80,not evaluated
2021-10-15 21:52,109.50,not evaluated
2021-10-15 22:22,108.25,not evaluated
2021-10-15 22:52,107.21,not evaluated
2021-10-15 23:22,108.89,not evaluated
2021-10-15 23:52,111.41,not evaluated
2021-10-16 00:22,108.85,not evaluated
2021-10-16 00:52,110.08,not evaluated
2021-10-16 01:22,109.75,not evaluated
2021-10-16 01:52,109.32,not evaluated
2021-10-16 02:22,110.36,not evaluated
2021-10-16 02:52,111.73,not evaluated
2021-10-16 03:22,110.65,not evaluated
2021-10-16 03:52,109.51,not evaluated
2021-10-16 04:22,109.72,not evaluated
2021-10-16 04:52,109.22,not evaluated
2021-10-16 05:22,113.05,not evaluated
2021-10-16 05:52,111.71,not evaluated
2021-10-16 06:22,114.43,not evaluated
2021-10-16 06:52,113.29,not evaluated
2021-10-16 07:22,116.23,not evaluated
2021-10-16 07:52,117.02,not evaluated
2021-10-16 08:22,115.55,not evaluated
2021-10-16 08:52,116.15,not evaluated
2021-10-16 09:22,121.99,not evaluated
2021-10-16 09:52,120.26,not evaluated
2021-10-16 10:22,120.54,not evaluated
2021-10-16 10:52,119.83,not evaluated
2021-10-16 11:22,122.40,not evaluated
2021-10-16 11:52,125.75,not evaluated
2021-10-16 12:22,128.12,not evaluated
2021-10-16 12:52,129.76,not evaluated
2021-10-16 13:22,136.13,not evaluated
2021-10-16 13:52,144.32,not evaluated
2021-10-16 14:22,146.75,not evaluated
2021-10-16 14:52,147.56,not evaluated
2021-10-16 15:22,144.84,not evaluated
