%
% MASE-01 (34.142700 N -77.832600 E)
% The MASE-01 buoy is a Sofar Spotter wave buoy located approximately one-half mile off Masonboro Island, anchored in 24 ft of water. The buoy provides wave height, wave direction and wave period data, as well as sea surface temperature. The buoy transmits data once an hour. This station is not a permanent station and is being used to evaluate new technologies in ocean wave measurement. This buoy is supported through a partnership between CORMP, the UNCW Center for Marine Science and the Departments of Earth and Ocean Sciences and Physics and Physical Oceanography. Funding was provided by the UNCW College of Arts and Sciences. Please use caution when boating in the vicinity of the buoy.
%
% MASE-01 Significant wave height (m) @ 0 m (depth)
%
Time (America/New_York),MASE-01 Significant wave height (m),MASE-01 Significant wave height (m) quality
2022-04-25 08:33,0.49,not evaluated
2022-04-25 09:03,0.52,not evaluated
2022-04-25 09:33,0.53,not evaluated
2022-04-25 10:03,0.55,not evaluated
2022-04-25 10:33,0.53,not evaluated
2022-04-25 11:03,0.55,not evaluated
2022-04-25 11:33,0.54,not evaluated
2022-04-25 12:03,0.53,not evaluated
2022-04-25 12:33,0.52,not evaluated
2022-04-25 13:03,0.56,not evaluated
2022-04-25 13:33,0.63,not evaluated
2022-04-25 14:03,0.66,not evaluated
2022-04-25 14:33,0.65,not evaluated
2022-04-25 15:03,0.67,not evaluated
2022-04-25 15:33,0.66,not evaluated
2022-04-25 16:03,0.65,not evaluated
2022-04-25 16:33,0.66,not evaluated
2022-04-25 17:03,0.66,not evaluated
2022-04-25 17:33,0.63,not evaluated
2022-04-25 18:03,0.60,not evaluated
2022-04-25 18:33,0.61,not evaluated
2022-04-25 19:03,0.57,not evaluated
2022-04-25 19:33,0.56,not evaluated
2022-04-25 20:03,0.56,not evaluated
2022-04-25 20:33,0.56,not evaluated
2022-04-25 21:03,0.51,not evaluated
2022-04-25 21:33,0.52,not evaluated
2022-04-25 22:03,0.54,not evaluated
2022-04-25 22:33,0.51,not evaluated
2022-04-25 23:03,0.50,not evaluated
2022-04-25 23:33,0.51,not evaluated
2022-04-26 00:03,0.47,not evaluated
2022-04-26 00:33,0.49,not evaluated
2022-04-26 01:03,0.51,not evaluated
2022-04-26 01:33,0.51,not evaluated
2022-04-26 02:03,0.51,not evaluated
2022-04-26 02:33,0.53,not evaluated
2022-04-26 03:03,0.51,not evaluated
2022-04-26 03:33,0.52,not evaluated
2022-04-26 04:03,0.52,not evaluated
2022-04-26 04:33,0.52,not evaluated
2022-04-26 05:03,0.50,not evaluated
2022-04-26 05:33,0.51,not evaluated
2022-04-26 06:03,0.49,not evaluated
2022-04-26 06:33,0.48,not evaluated
2022-04-26 07:03,0.50,not evaluated
2022-04-26 07:33,0.50,not evaluated
2022-04-26 08:03,0.48,not evaluated
2022-04-26 08:33,0.47,not evaluated
2022-04-26 09:03,0.48,not evaluated
2022-04-26 09:33,0.49,not evaluated
2022-04-26 10:03,0.48,not evaluated
2022-04-26 10:33,0.47,not evaluated
2022-04-26 11:03,0.46,not evaluated
2022-04-26 11:33,0.48,not evaluated
2022-04-26 12:03,0.48,not evaluated
2022-04-26 12:33,0.54,not evaluated
2022-04-26 13:03,0.57,not evaluated
2022-04-26 13:33,0.62,not evaluated
2022-04-26 14:03,0.58,not evaluated
2022-04-26 14:33,0.65,not evaluated
2022-04-26 15:03,0.65,not evaluated
2022-04-26 15:33,0.65,not evaluated
2022-04-26 16:03,0.65,not evaluated
2022-04-26 16:33,0.70,not evaluated
2022-04-26 17:03,0.72,not evaluated
2022-04-26 17:33,0.64,not evaluated
2022-04-26 18:03,0.73,not evaluated
2022-04-26 18:33,0.72,not evaluated
2022-04-26 19:03,0.68,not evaluated
2022-04-26 19:33,0.65,not evaluated
2022-04-26 20:03,0.59,not evaluated
2022-04-26 20:33,0.53,not evaluated
2022-04-26 21:03,0.53,not evaluated
2022-04-26 21:33,0.49,not evaluated
2022-04-26 22:03,0.49,not evaluated
2022-04-26 22:33,0.46,not evaluated
2022-04-26 23:03,0.45,not evaluated
2022-04-26 23:33,0.46,not evaluated
2022-04-27 00:03,0.44,not evaluated
2022-04-27 00:33,0.45,not evaluated
2022-04-27 01:03,0.43,not evaluated
2022-04-27 01:33,0.44,not evaluated
2022-04-27 02:03,0.48,not evaluated
2022-04-27 02:33,0.54,not evaluated
2022-04-27 03:03,0.49,not evaluated
2022-04-27 03:33,0.48,not evaluated
2022-04-27 04:03,0.50,not evaluated
2022-04-27 04:33,0.49,not evaluated
2022-04-27 05:03,0.48,not evaluated
2022-04-27 05:33,0.48,not evaluated
2022-04-27 06:03,0.47,not evaluated
2022-04-27 06:33,0.52,not evaluated
2022-04-27 07:03,0.52,not evaluated
2022-04-27 07:33,0.52,not evaluated
2022-04-27 08:03,0.52,not evaluated
2022-04-27 08:33,0.52,not evaluated
2022-04-27 09:03,0.57,not evaluated
2022-04-27 09:33,0.55,not evaluated
2022-04-27 10:03,0.56,not evaluated
2022-04-27 10:33,0.59,not evaluated
2022-04-27 11:03,0.57,not evaluated
2022-04-27 11:33,0.56,not evaluated
2022-04-27 12:03,0.53,not evaluated
2022-04-27 12:33,0.53,not evaluated
2022-04-27 13:03,0.56,not evaluated
2022-04-27 13:33,0.58,not evaluated
2022-04-27 14:03,0.57,not evaluated
2022-04-27 14:33,0.55,not evaluated
2022-04-27 15:03,0.54,not evaluated
2022-04-27 15:33,0.48,not evaluated
2022-04-27 16:03,0.50,not evaluated
2022-04-27 16:33,0.47,not evaluated
2022-04-27 17:03,0.47,not evaluated
2022-04-27 17:33,0.45,not evaluated
2022-04-27 18:03,0.45,not evaluated
2022-04-27 18:33,0.45,not evaluated
2022-04-27 19:03,0.46,not evaluated
2022-04-27 19:33,0.44,not evaluated
2022-04-27 20:03,0.45,not evaluated
2022-04-27 20:33,0.43,not evaluated
2022-04-27 21:03,0.41,not evaluated
2022-04-27 21:33,0.42,not evaluated
2022-04-27 22:03,0.41,not evaluated
2022-04-27 22:33,0.40,not evaluated
2022-04-27 23:03,0.39,not evaluated
2022-04-27 23:33,0.36,not evaluated
2022-04-28 00:03,0.41,not evaluated
2022-04-28 00:33,0.38,not evaluated
2022-04-28 01:03,0.42,not evaluated
2022-04-28 01:33,0.38,not evaluated
2022-04-28 02:03,0.41,not evaluated
2022-04-28 02:33,0.40,not evaluated
2022-04-28 03:03,0.41,not evaluated
2022-04-28 03:33,0.42,not evaluated
2022-04-28 04:03,0.42,not evaluated
2022-04-28 04:33,0.42,not evaluated
2022-04-28 05:03,0.41,not evaluated
2022-04-28 05:33,0.43,not evaluated
2022-04-28 06:03,0.40,not evaluated
2022-04-28 06:33,0.40,not evaluated
2022-04-28 07:03,0.39,not evaluated
2022-04-28 07:33,0.36,not evaluated
2022-04-28 08:03,0.37,not evaluated
2022-04-28 08:33,0.41,not evaluated
2022-04-28 09:03,0.45,not evaluated
2022-04-28 09:33,0.46,not evaluated
2022-04-28 10:03,0.49,not evaluated
2022-04-28 10:33,0.46,not evaluated
2022-04-28 11:03,0.49,not evaluated
2022-04-28 11:33,0.49,not evaluated
2022-04-28 12:03,0.49,not evaluated
2022-04-28 12:33,0.51,not evaluated
2022-04-28 13:03,0.50,not evaluated
2022-04-28 13:33,0.52,not evaluated
2022-04-28 14:03,0.51,not evaluated
2022-04-28 14:33,0.53,not evaluated
2022-04-28 15:03,0.54,not evaluated
2022-04-28 15:33,0.51,not evaluated
2022-04-28 16:03,0.55,not evaluated
2022-04-28 16:33,0.53,not evaluated
2022-04-28 17:03,0.55,not evaluated
2022-04-28 17:33,0.53,not evaluated
2022-04-28 18:03,0.54,not evaluated
2022-04-28 18:33,0.51,not evaluated
2022-04-28 19:03,0.48,not evaluated
2022-04-28 19:33,0.50,not evaluated
2022-04-28 20:03,0.53,not evaluated
2022-04-28 20:33,0.56,not evaluated
2022-04-28 21:03,0.51,not evaluated
2022-04-28 21:33,0.48,not evaluated
2022-04-28 22:03,0.54,not evaluated
2022-04-28 22:33,0.49,not evaluated
2022-04-28 23:03,0.51,not evaluated
2022-04-28 23:33,0.51,not evaluated
2022-04-29 00:03,0.49,not evaluated
2022-04-29 00:33,0.55,not evaluated
2022-04-29 01:03,0.56,not evaluated
2022-04-29 01:33,0.56,not evaluated
2022-04-29 02:03,0.58,not evaluated
2022-04-29 02:33,0.61,not evaluated
2022-04-29 03:03,0.60,not evaluated
2022-04-29 03:33,0.65,not evaluated
2022-04-29 04:03,0.62,not evaluated
2022-04-29 04:33,0.61,not evaluated
2022-04-29 05:03,0.61,not evaluated
2022-04-29 05:33,0.59,not evaluated
2022-04-29 06:03,0.60,not evaluated
2022-04-29 06:33,0.57,not evaluated
2022-04-29 07:03,0.58,not evaluated
2022-04-29 07:33,0.55,not evaluated
2022-04-29 08:03,0.55,not evaluated
2022-04-29 08:33,0.56,not evaluated
2022-04-29 09:03,0.55,not evaluated
2022-04-29 09:33,0.55,not evaluated
2022-04-29 10:03,0.60,not evaluated
2022-04-29 10:33,0.59,not evaluated
2022-04-29 11:03,0.57,not evaluated
2022-04-29 11:33,0.56,not evaluated
2022-04-29 12:03,0.58,not evaluated
2022-04-29 12:33,0.55,not evaluated
2022-04-29 13:03,0.60,not evaluated
2022-04-29 13:33,0.61,not evaluated
2022-04-29 14:03,0.63,not evaluated
2022-04-29 14:33,0.61,not evaluated
2022-04-29 15:03,0.62,not evaluated
2022-04-29 15:33,0.65,not evaluated
2022-04-29 16:03,0.67,not evaluated
2022-04-29 16:33,0.69,not evaluated
2022-04-29 17:03,0.70,not evaluated
2022-04-29 17:33,0.66,not evaluated
2022-04-29 18:03,0.63,not evaluated
2022-04-29 18:33,0.65,not evaluated
2022-04-29 19:03,0.62,not evaluated
2022-04-29 19:33,0.68,not evaluated
2022-04-29 20:03,0.62,not evaluated
2022-04-29 20:33,0.59,not evaluated
2022-04-29 21:03,0.56,not evaluated
2022-04-29 21:33,0.54,not evaluated
2022-04-29 22:03,0.56,not evaluated
2022-04-29 22:33,0.52,not evaluated
2022-04-29 23:03,0.50,not evaluated
2022-04-29 23:33,0.52,not evaluated
2022-04-30 00:03,0.50,not evaluated
2022-04-30 00:33,0.50,not evaluated
2022-04-30 01:03,0.49,not evaluated
2022-04-30 01:33,0.48,not evaluated
2022-04-30 02:03,0.48,not evaluated
2022-04-30 02:33,0.52,not evaluated
2022-04-30 03:03,0.47,not evaluated
2022-04-30 03:33,0.48,not evaluated
2022-04-30 04:03,0.47,not evaluated
2022-04-30 04:33,0.46,not evaluated
2022-04-30 05:03,0.49,not evaluated
2022-04-30 05:33,0.47,not evaluated
2022-04-30 06:03,0.48,not evaluated
2022-04-30 06:33,0.46,not evaluated
2022-04-30 07:03,0.49,not evaluated
2022-04-30 07:33,0.47,not evaluated
2022-04-30 08:03,0.47,not evaluated
2022-04-30 08:33,0.46,not evaluated
2022-04-30 09:03,0.46,not evaluated
2022-04-30 09:33,0.45,not evaluated
2022-04-30 10:03,0.46,not evaluated
2022-04-30 10:33,0.48,not evaluated
2022-04-30 11:03,0.44,not evaluated
2022-04-30 11:33,0.47,not evaluated
2022-04-30 12:03,0.46,not evaluated
2022-04-30 12:33,0.47,not evaluated
2022-04-30 13:03,0.45,not evaluated
2022-04-30 13:33,0.47,not evaluated
2022-04-30 14:03,0.50,not evaluated
2022-04-30 14:33,0.53,not evaluated
2022-04-30 15:03,0.51,not evaluated
2022-04-30 15:33,0.52,not evaluated
2022-04-30 16:03,0.51,not evaluated
2022-04-30 16:33,0.55,not evaluated
2022-04-30 17:03,0.57,not evaluated
2022-04-30 17:33,0.55,not evaluated
2022-04-30 18:03,0.55,not evaluated
2022-04-30 18:33,0.57,not evaluated
2022-04-30 19:03,0.60,not evaluated
2022-04-30 19:33,0.57,not evaluated
2022-04-30 20:03,0.55,not evaluated
2022-04-30 20:33,0.57,not evaluated
2022-04-30 21:03,0.54,not evaluated
2022-04-30 21:33,0.55,not evaluated
2022-04-30 22:03,0.58,not evaluated
2022-04-30 22:33,0.59,not evaluated
2022-04-30 23:03,0.58,not evaluated
2022-04-30 23:33,0.61,not evaluated
2022-05-01 00:03,0.60,not evaluated
2022-05-01 00:33,0.57,not evaluated
2022-05-01 01:03,0.57,not evaluated
2022-05-01 01:33,0.57,not evaluated
2022-05-01 02:03,0.55,not evaluated
2022-05-01 02:33,0.55,not evaluated
2022-05-01 03:03,0.53,not evaluated
2022-05-01 03:33,0.56,not evaluated
2022-05-01 04:03,0.54,not evaluated
2022-05-01 04:33,0.55,not evaluated
2022-05-01 05:03,0.57,not evaluated
2022-05-01 05:33,0.57,not evaluated
2022-05-01 06:03,0.57,not evaluated
2022-05-01 06:33,0.58,not evaluated
2022-05-01 07:03,0.58,not evaluated
2022-05-01 07:33,0.54,not evaluated
2022-05-01 08:03,0.59,not evaluated
2022-05-01 08:33,0.54,not evaluated
2022-05-01 09:03,0.53,not evaluated
2022-05-01 09:33,0.52,not evaluated
2022-05-01 10:03,0.55,not evaluated
2022-05-01 10:33,0.54,not evaluated
2022-05-01 11:03,0.49,not evaluated
2022-05-01 11:33,0.47,not evaluated
2022-05-01 12:03,0.53,not evaluated
2022-05-01 12:33,0.52,not evaluated
2022-05-01 13:03,0.53,not evaluated
2022-05-01 13:33,0.53,not evaluated
2022-05-01 14:03,0.54,not evaluated
2022-05-01 14:33,0.57,not evaluated
2022-05-01 15:03,0.62,not evaluated
2022-05-01 15:33,0.58,not evaluated
2022-05-01 16:03,0.56,not evaluated
2022-05-01 16:33,0.59,not evaluated
2022-05-01 17:03,0.63,not evaluated
2022-05-01 17:33,0.59,not evaluated
2022-05-01 18:03,0.59,not evaluated
2022-05-01 18:33,0.58,not evaluated
2022-05-01 19:03,0.59,not evaluated
2022-05-01 19:33,0.55,not evaluated
2022-05-01 20:03,0.55,not evaluated
2022-05-01 20:33,0.56,not evaluated
2022-05-01 21:03,0.59,not evaluated
2022-05-01 21:33,0.62,not evaluated
2022-05-01 22:03,0.58,not evaluated
2022-05-01 22:33,0.58,not evaluated
2022-05-01 23:03,0.54,not evaluated
2022-05-01 23:33,0.57,not evaluated
2022-05-02 00:03,0.53,not evaluated
2022-05-02 00:33,0.50,not evaluated
2022-05-02 01:03,0.53,not evaluated
2022-05-02 01:33,0.52,not evaluated
2022-05-02 02:03,0.54,not evaluated
2022-05-02 02:33,0.58,not evaluated
2022-05-02 03:03,0.59,not evaluated
2022-05-02 03:33,0.57,not evaluated
2022-05-02 04:03,0.61,not evaluated
2022-05-02 04:33,0.59,not evaluated
2022-05-02 05:03,0.60,not evaluated
2022-05-02 05:33,0.65,not evaluated
2022-05-02 06:03,0.65,not evaluated
2022-05-02 06:33,0.63,not evaluated
2022-05-02 07:03,0.70,not evaluated
2022-05-02 07:33,0.69,not evaluated
2022-05-02 08:03,0.70,not evaluated
2022-05-02 08:33,0.71,not evaluated
2022-05-02 09:03,0.69,not evaluated
2022-05-02 09:33,0.73,not evaluated
2022-05-02 10:03,0.71,not evaluated
2022-05-02 10:33,0.71,not evaluated
2022-05-02 11:03,0.67,not evaluated
2022-05-02 11:33,0.68,not evaluated
2022-05-02 12:03,0.70,not evaluated
2022-05-02 12:33,0.69,not evaluated
2022-05-02 13:03,0.70,not evaluated
2022-05-02 13:33,0.71,not evaluated
2022-05-02 14:03,0.71,not evaluated
2022-05-02 14:33,0.75,not evaluated
2022-05-02 15:03,0.72,not evaluated
2022-05-02 15:33,0.69,not evaluated
2022-05-02 16:03,0.76,not evaluated
2022-05-02 16:33,0.71,not evaluated
2022-05-02 17:03,0.74,not evaluated
2022-05-02 17:33,0.77,not evaluated
2022-05-02 18:03,0.75,not evaluated
2022-05-02 18:33,0.79,not evaluated
2022-05-02 19:03,0.75,not evaluated
2022-05-02 19:33,0.73,not evaluated
2022-05-02 20:03,0.74,not evaluated
2022-05-02 20:33,0.76,not evaluated
2022-05-02 21:03,0.75,not evaluated
2022-05-02 21:33,0.77,not evaluated
2022-05-02 22:03,0.77,not evaluated
2022-05-02 22:33,0.75,not evaluated
2022-05-02 23:03,0.73,not evaluated
2022-05-02 23:33,0.72,not evaluated
2022-05-03 00:03,0.66,not evaluated
2022-05-03 00:33,0.64,not evaluated
2022-05-03 01:03,0.63,not evaluated
2022-05-03 01:33,0.65,not evaluated
2022-05-03 02:03,0.62,not evaluated
2022-05-03 02:33,0.63,not evaluated
2022-05-03 03:03,0.61,not evaluated
2022-05-03 03:33,0.60,not evaluated
2022-05-03 04:03,0.59,not evaluated
2022-05-03 04:33,0.56,not evaluated
2022-05-03 05:03,0.56,not evaluated
2022-05-03 05:33,0.55,not evaluated
2022-05-03 06:03,0.56,not evaluated
2022-05-03 06:33,0.61,not evaluated
2022-05-03 07:03,0.60,not evaluated
2022-05-03 07:33,0.58,not evaluated
2022-05-03 08:03,0.63,not evaluated
2022-05-03 08:33,0.62,not evaluated
2022-05-03 09:03,0.67,not evaluated
2022-05-03 09:33,0.70,not evaluated
2022-05-03 10:03,0.68,not evaluated
2022-05-03 10:33,0.68,not evaluated
2022-05-03 11:03,0.62,not evaluated
2022-05-03 11:33,0.64,not evaluated
2022-05-03 12:03,0.60,not evaluated
2022-05-03 12:33,0.59,not evaluated
2022-05-03 13:03,0.62,not evaluated
2022-05-03 13:33,0.61,not evaluated
2022-05-03 14:03,0.61,not evaluated
2022-05-03 14:33,0.62,not evaluated
2022-05-03 15:03,0.64,not evaluated
2022-05-03 15:33,0.61,not evaluated
2022-05-03 16:03,0.64,not evaluated
2022-05-03 16:33,0.66,not evaluated
2022-05-03 17:03,0.62,not evaluated
2022-05-03 17:33,0.62,not evaluated
2022-05-03 18:03,0.64,not evaluated
2022-05-03 18:33,0.65,not evaluated
2022-05-03 19:03,0.65,not evaluated
2022-05-03 19:33,0.65,not evaluated
2022-05-03 20:03,0.64,not evaluated
2022-05-03 20:33,0.63,not evaluated
2022-05-03 21:03,0.65,not evaluated
2022-05-03 21:33,0.63,not evaluated
2022-05-03 22:03,0.63,not evaluated
2022-05-03 22:33,0.58,not evaluated
2022-05-03 23:03,0.60,not evaluated
2022-05-03 23:33,0.59,not evaluated
2022-05-04 00:03,0.55,not evaluated
2022-05-04 00:33,0.58,not evaluated
2022-05-04 01:03,0.58,not evaluated
2022-05-04 01:33,0.58,not evaluated
2022-05-04 02:03,0.56,not evaluated
2022-05-04 02:33,0.55,not evaluated
2022-05-04 03:03,0.54,not evaluated
2022-05-04 03:33,0.54,not evaluated
2022-05-04 04:03,0.55,not evaluated
2022-05-04 04:33,0.56,not evaluated
2022-05-04 05:03,0.56,not evaluated
2022-05-04 05:33,0.57,not evaluated
2022-05-04 06:03,0.56,not evaluated
2022-05-04 06:33,0.61,not evaluated
2022-05-04 07:03,0.61,not evaluated
2022-05-04 07:33,0.59,not evaluated
2022-05-04 08:03,0.60,not evaluated
2022-05-04 08:33,0.63,not evaluated
2022-05-04 09:03,0.60,not evaluated
2022-05-04 09:33,0.67,not evaluated
2022-05-04 10:03,0.67,not evaluated
2022-05-04 10:33,0.69,not evaluated
2022-05-04 11:03,0.69,not evaluated
2022-05-04 11:33,0.72,not evaluated
2022-05-04 12:03,0.73,not evaluated
2022-05-04 12:33,0.77,not evaluated
2022-05-04 13:03,0.74,not evaluated
2022-05-04 13:33,0.69,not evaluated
2022-05-04 14:03,0.70,not evaluated
2022-05-04 14:33,0.71,not evaluated
2022-05-04 15:03,0.69,not evaluated
2022-05-04 15:33,0.66,not evaluated
2022-05-04 16:03,0.69,not evaluated
2022-05-04 16:33,0.70,not evaluated
2022-05-04 17:03,0.73,not evaluated
2022-05-04 17:33,0.74,not evaluated
2022-05-04 18:03,0.76,not evaluated
2022-05-04 18:33,0.78,not evaluated
2022-05-04 19:03,0.78,not evaluated
2022-05-04 19:33,0.71,not evaluated
2022-05-04 20:03,0.75,not evaluated
2022-05-04 20:33,0.72,not evaluated
2022-05-04 21:03,0.72,not evaluated
2022-05-04 21:33,0.71,not evaluated
2022-05-04 22:03,0.73,not evaluated
2022-05-04 22:33,0.71,not evaluated
2022-05-04 23:03,0.70,not evaluated
2022-05-04 23:33,0.69,not evaluated
2022-05-05 00:03,0.67,not evaluated
2022-05-05 00:33,0.64,not evaluated
2022-05-05 01:03,0.65,not evaluated
2022-05-05 01:33,0.63,not evaluated
2022-05-05 02:03,0.60,not evaluated
2022-05-05 02:33,0.62,not evaluated
2022-05-05 03:03,0.58,not evaluated
2022-05-05 03:33,0.58,not evaluated
2022-05-05 04:03,0.60,not evaluated
2022-05-05 04:33,0.56,not evaluated
2022-05-05 05:03,0.57,not evaluated
2022-05-05 05:33,0.62,not evaluated
2022-05-05 06:03,0.62,not evaluated
2022-05-05 06:33,0.71,not evaluated
2022-05-05 07:03,0.68,not evaluated
2022-05-05 07:33,0.66,not evaluated
2022-05-05 08:03,0.73,not evaluated
2022-05-05 08:33,0.71,not evaluated
2022-05-05 09:03,0.72,not evaluated
2022-05-05 09:33,0.75,not evaluated
2022-05-05 10:03,0.75,not evaluated
2022-05-05 10:33,0.71,not evaluated
2022-05-05 11:03,0.74,not evaluated
2022-05-05 11:33,0.74,not evaluated
2022-05-05 12:03,0.70,not evaluated
2022-05-05 12:33,0.69,not evaluated
2022-05-05 13:03,0.69,not evaluated
2022-05-05 13:33,0.68,not evaluated
2022-05-05 14:03,0.64,not evaluated
2022-05-05 14:33,0.63,not evaluated
2022-05-05 15:03,0.60,not evaluated
2022-05-05 15:33,0.58,not evaluated
2022-05-05 16:03,0.60,not evaluated
2022-05-05 16:33,0.61,not evaluated
2022-05-05 17:03,0.54,not evaluated
2022-05-05 17:33,0.54,not evaluated
2022-05-05 18:03,0.59,not evaluated
2022-05-05 18:33,0.64,not evaluated
2022-05-05 19:03,0.69,not evaluated
2022-05-05 19:33,0.69,not evaluated
2022-05-05 20:03,0.74,not evaluated
2022-05-05 20:33,0.80,not evaluated
2022-05-05 21:03,0.81,not evaluated
2022-05-05 21:33,0.76,not evaluated
2022-05-05 22:03,0.79,not evaluated
2022-05-05 22:33,0.74,not evaluated
2022-05-05 23:03,0.76,not evaluated
2022-05-05 23:33,0.74,not evaluated
2022-05-06 00:03,0.71,not evaluated
2022-05-06 00:33,0.77,not evaluated
2022-05-06 01:03,0.78,not evaluated
2022-05-06 01:33,0.79,not evaluated
2022-05-06 02:03,0.80,not evaluated
2022-05-06 02:33,0.89,not evaluated
2022-05-06 03:03,0.83,not evaluated
2022-05-06 03:33,0.87,not evaluated
2022-05-06 04:03,0.90,not evaluated
2022-05-06 04:33,0.88,not evaluated
2022-05-06 05:03,0.85,not evaluated
2022-05-06 05:33,0.79,not evaluated
2022-05-06 06:03,0.81,not evaluated
2022-05-06 06:33,0.80,not evaluated
2022-05-06 07:03,0.72,not evaluated
2022-05-06 07:33,0.70,not evaluated
2022-05-06 08:03,0.68,not evaluated
2022-05-06 08:33,0.66,not evaluated
2022-05-06 09:03,0.67,not evaluated
2022-05-06 09:33,0.64,not evaluated
2022-05-06 10:03,0.63,not evaluated
2022-05-06 10:33,0.62,not evaluated
2022-05-06 11:03,0.63,not evaluated
2022-05-06 11:33,0.67,not evaluated
2022-05-06 12:03,0.70,not evaluated
2022-05-06 12:33,0.72,not evaluated
2022-05-06 13:03,0.77,not evaluated
2022-05-06 13:33,0.77,not evaluated
2022-05-06 14:03,0.74,not evaluated
2022-05-06 14:33,0.79,not evaluated
2022-05-06 15:03,0.77,not evaluated
2022-05-06 15:33,0.78,not evaluated
2022-05-06 16:03,0.79,not evaluated
2022-05-06 16:33,0.86,not evaluated
2022-05-06 17:03,0.93,not evaluated
2022-05-06 17:33,0.98,not evaluated
2022-05-06 18:03,0.93,not evaluated
2022-05-06 18:33,0.98,not evaluated
2022-05-06 19:03,1.08,not evaluated
2022-05-06 19:33,1.03,not evaluated
2022-05-06 20:03,1.02,not evaluated
2022-05-06 20:33,1.00,not evaluated
2022-05-06 21:03,0.98,not evaluated
2022-05-06 21:33,1.54,not evaluated
2022-05-06 22:03,0.89,not evaluated
2022-05-06 22:33,0.90,not evaluated
2022-05-06 23:03,0.83,not evaluated
2022-05-06 23:33,0.86,not evaluated
2022-05-07 00:03,0.85,not evaluated
2022-05-07 00:33,0.82,not evaluated
2022-05-07 01:03,0.87,not evaluated
2022-05-07 01:33,0.89,not evaluated
2022-05-07 02:03,0.83,not evaluated
2022-05-07 02:33,0.83,not evaluated
2022-05-07 03:03,0.83,not evaluated
2022-05-07 03:33,0.84,not evaluated
2022-05-07 04:03,0.74,not evaluated
2022-05-07 04:33,0.76,not evaluated
2022-05-07 05:03,0.68,not evaluated
2022-05-07 05:33,0.68,not evaluated
2022-05-07 06:03,0.68,not evaluated
2022-05-07 06:33,0.67,not evaluated
2022-05-07 07:03,0.65,not evaluated
2022-05-07 07:33,0.62,not evaluated
2022-05-07 08:03,0.64,not evaluated
2022-05-07 08:33,0.59,not evaluated
2022-05-07 09:03,0.60,not evaluated
2022-05-07 09:33,0.59,not evaluated
2022-05-07 10:03,0.61,not evaluated
2022-05-07 10:33,0.64,not evaluated
2022-05-07 11:03,0.61,not evaluated
2022-05-07 11:33,0.61,not evaluated
2022-05-07 12:03,0.63,not evaluated
2022-05-07 12:33,0.73,not evaluated
2022-05-07 13:03,0.77,not evaluated
2022-05-07 13:33,0.78,not evaluated
2022-05-07 14:03,0.77,not evaluated
2022-05-07 14:33,0.77,not evaluated
2022-05-07 15:03,0.81,not evaluated
2022-05-07 15:33,0.79,not evaluated
2022-05-07 16:03,0.85,not evaluated
2022-05-07 16:33,0.86,not evaluated
2022-05-07 17:03,0.82,not evaluated
2022-05-07 17:33,0.76,not evaluated
2022-05-07 18:03,0.79,not evaluated
2022-05-07 18:33,0.70,not evaluated
2022-05-07 19:03,0.71,not evaluated
2022-05-07 19:33,0.67,not evaluated
2022-05-07 20:03,0.63,not evaluated
