%
% MASE-01 (34.142700 N -77.832600 E)
% The MASE-01 buoy is a Sofar Spotter wave buoy located approximately one-half mile off Masonboro Island, anchored in 24 ft of water. The buoy provides wave height, wave direction and wave period data, as well as sea surface temperature. The buoy transmits data once an hour. This station is not a permanent station and is being used to evaluate new technologies in ocean wave measurement. This buoy is supported through a partnership between CORMP, the UNCW Center for Marine Science and the Departments of Earth and Ocean Sciences and Physics and Physical Oceanography. Funding was provided by the UNCW College of Arts and Sciences. Please use caution when boating in the vicinity of the buoy.
%
% MASE-01 Peak wave direction (deg N) @ 0 m (depth)
%
Time (America/New_York),MASE-01 Peak wave direction (deg N),MASE-01 Peak wave direction (deg N) quality
2022-06-18 20:16,121.92,not evaluated
2022-06-18 20:46,120.51,not evaluated
2022-06-18 21:16,113.79,not evaluated
2022-06-18 21:46,119.49,not evaluated
2022-06-18 22:16,117.20,not evaluated
2022-06-18 22:46,125.16,not evaluated
2022-06-18 23:16,117.71,not evaluated
2022-06-18 23:46,125.31,not evaluated
2022-06-19 00:16,117.44,not evaluated
2022-06-19 00:46,75.48,not evaluated
2022-06-19 01:16,72.14,not evaluated
2022-06-19 01:46,77.03,not evaluated
2022-06-19 02:16,76.22,not evaluated
2022-06-19 02:46,76.78,not evaluated
2022-06-19 03:16,74.25,not evaluated
2022-06-19 03:46,78.61,not evaluated
2022-06-19 04:16,78.52,not evaluated
2022-06-19 04:46,86.11,not evaluated
2022-06-19 05:16,83.71,not evaluated
2022-06-19 05:46,84.86,not evaluated
2022-06-19 06:16,89.58,not evaluated
2022-06-19 06:46,91.14,not evaluated
2022-06-19 07:16,89.20,not evaluated
2022-06-19 07:46,88.76,not evaluated
2022-06-19 08:16,91.89,not evaluated
2022-06-19 08:46,89.88,not evaluated
2022-06-19 09:16,90.00,not evaluated
2022-06-19 09:46,87.05,not evaluated
2022-06-19 10:16,91.84,not evaluated
2022-06-19 10:46,92.08,not evaluated
2022-06-19 11:16,90.00,not evaluated
2022-06-19 11:46,93.53,not evaluated
2022-06-19 12:16,95.19,not evaluated
2022-06-19 12:46,87.39,not evaluated
2022-06-19 13:16,83.59,not evaluated
2022-06-19 13:46,88.17,not evaluated
2022-06-19 14:16,89.37,not evaluated
2022-06-19 14:46,104.42,not evaluated
2022-06-19 15:16,107.01,not evaluated
2022-06-19 15:46,111.26,not evaluated
2022-06-19 16:16,113.00,not evaluated
2022-06-19 16:46,108.01,not evaluated
2022-06-19 17:16,107.35,not evaluated
2022-06-19 17:46,110.61,not evaluated
2022-06-19 18:16,103.93,not evaluated
2022-06-19 18:46,102.23,not evaluated
2022-06-19 19:16,111.61,not evaluated
2022-06-19 19:46,107.82,not evaluated
2022-06-19 20:16,108.44,not evaluated
2022-06-19 20:46,104.96,not evaluated
2022-06-19 21:16,105.53,not evaluated
2022-06-19 21:46,110.05,not evaluated
2022-06-19 22:16,107.86,not evaluated
2022-06-19 22:46,104.28,not evaluated
2022-06-19 23:16,100.02,not evaluated
2022-06-19 23:46,108.94,not evaluated
2022-06-20 00:16,113.57,not evaluated
2022-06-20 00:46,110.00,not evaluated
2022-06-20 01:16,112.92,not evaluated
2022-06-20 01:46,104.01,not evaluated
2022-06-20 02:16,111.28,not evaluated
2022-06-20 02:46,109.96,not evaluated
2022-06-20 03:16,103.65,not evaluated
2022-06-20 03:46,105.27,not evaluated
2022-06-20 04:16,100.80,not evaluated
2022-06-20 04:46,102.82,not evaluated
2022-06-20 05:16,97.94,not evaluated
2022-06-20 05:46,105.12,not evaluated
2022-06-20 06:16,103.01,not evaluated
2022-06-20 06:46,105.44,not evaluated
2022-06-20 07:16,103.21,not evaluated
2022-06-20 07:46,110.23,not evaluated
2022-06-20 08:16,104.44,not evaluated
2022-06-20 08:46,103.68,not evaluated
2022-06-20 09:16,104.52,not evaluated
2022-06-20 09:46,104.66,not evaluated
2022-06-20 10:16,110.28,not evaluated
2022-06-20 10:46,108.89,not evaluated
2022-06-20 11:16,101.49,not evaluated
2022-06-20 11:46,105.13,not evaluated
2022-06-20 12:16,107.90,not evaluated
2022-06-20 12:46,102.86,not evaluated
2022-06-20 13:16,105.64,not evaluated
2022-06-20 13:46,108.67,not evaluated
2022-06-20 14:16,110.59,not evaluated
2022-06-20 14:46,101.77,not evaluated
2022-06-20 15:16,101.52,not evaluated
2022-06-20 15:46,108.37,not evaluated
2022-06-20 16:16,113.56,not evaluated
2022-06-20 16:46,111.83,not evaluated
2022-06-20 17:16,105.16,not evaluated
2022-06-20 17:46,111.41,not evaluated
2022-06-20 18:16,109.03,not evaluated
2022-06-20 18:46,123.02,not evaluated
2022-06-20 19:16,109.43,not evaluated
2022-06-20 19:46,107.58,not evaluated
2022-06-20 20:16,116.36,not evaluated
2022-06-20 20:46,113.77,not evaluated
2022-06-20 21:16,110.59,not evaluated
2022-06-20 21:46,120.20,not evaluated
2022-06-20 22:16,117.55,not evaluated
2022-06-20 22:46,120.15,not evaluated
2022-06-20 23:16,120.80,not evaluated
2022-06-20 23:46,114.42,not evaluated
2022-06-21 00:16,111.32,not evaluated
2022-06-21 00:46,114.25,not evaluated
2022-06-21 01:16,120.58,not evaluated
2022-06-21 01:46,119.88,not evaluated
2022-06-21 02:16,123.62,not evaluated
2022-06-21 02:46,121.24,not evaluated
2022-06-21 03:16,117.34,not evaluated
2022-06-21 03:46,117.19,not evaluated
2022-06-21 04:16,118.40,not evaluated
2022-06-21 04:46,117.91,not evaluated
2022-06-21 05:16,119.13,not evaluated
2022-06-21 05:46,121.93,not evaluated
2022-06-21 06:16,121.55,not evaluated
2022-06-21 06:46,125.94,not evaluated
2022-06-21 07:16,123.52,not evaluated
2022-06-21 07:46,123.19,not evaluated
2022-06-21 08:16,117.96,not evaluated
2022-06-21 08:46,116.94,not evaluated
2022-06-21 09:16,127.15,not evaluated
2022-06-21 09:46,118.60,not evaluated
2022-06-21 10:16,121.63,not evaluated
2022-06-21 10:46,125.56,not evaluated
2022-06-21 11:16,117.77,not evaluated
2022-06-21 11:46,119.76,not evaluated
2022-06-21 12:16,119.46,not evaluated
2022-06-21 12:46,117.30,not evaluated
2022-06-21 13:16,115.52,not evaluated
2022-06-21 13:46,115.91,not evaluated
2022-06-21 14:16,121.04,not evaluated
2022-06-21 14:46,113.41,not evaluated
2022-06-21 15:16,121.15,not evaluated
2022-06-21 15:46,116.74,not evaluated
2022-06-21 16:16,113.45,not evaluated
2022-06-21 16:46,117.09,not evaluated
2022-06-21 17:16,111.40,not evaluated
2022-06-21 17:46,114.92,not evaluated
2022-06-21 18:16,110.40,not evaluated
2022-06-21 18:46,118.21,not evaluated
2022-06-21 19:16,122.07,not evaluated
2022-06-21 19:46,110.93,not evaluated
2022-06-21 20:16,113.70,not evaluated
2022-06-21 20:46,114.49,not evaluated
2022-06-21 21:16,119.01,not evaluated
2022-06-21 21:46,116.34,not evaluated
2022-06-21 22:16,121.57,not evaluated
2022-06-21 22:46,117.41,not evaluated
2022-06-21 23:16,119.31,not evaluated
2022-06-21 23:46,121.16,not evaluated
2022-06-22 00:16,118.12,not evaluated
2022-06-22 00:46,116.62,not evaluated
2022-06-22 01:16,123.20,not evaluated
2022-06-22 01:46,125.15,not evaluated
2022-06-22 02:16,122.11,not evaluated
2022-06-22 02:46,123.30,not evaluated
2022-06-22 03:16,121.63,not evaluated
2022-06-22 03:46,121.37,not evaluated
2022-06-22 04:16,118.03,not evaluated
2022-06-22 04:46,118.64,not evaluated
2022-06-22 05:16,120.71,not evaluated
2022-06-22 05:46,121.67,not evaluated
2022-06-22 06:16,120.37,not evaluated
2022-06-22 06:46,120.25,not evaluated
2022-06-22 07:16,123.10,not evaluated
2022-06-22 07:46,122.66,not evaluated
2022-06-22 08:16,120.02,not evaluated
2022-06-22 08:46,128.09,not evaluated
2022-06-22 09:16,118.05,not evaluated
2022-06-22 09:46,120.62,not evaluated
2022-06-22 10:16,126.91,not evaluated
2022-06-22 10:46,119.88,not evaluated
2022-06-22 11:16,125.65,not evaluated
2022-06-22 11:46,121.30,not evaluated
2022-06-22 12:16,124.82,not evaluated
2022-06-22 12:46,119.97,not evaluated
2022-06-22 13:16,118.41,not evaluated
2022-06-22 13:46,121.26,not evaluated
2022-06-22 14:16,114.20,not evaluated
2022-06-22 14:46,119.78,not evaluated
2022-06-22 15:16,172.17,not evaluated
2022-06-22 15:46,180.21,not evaluated
2022-06-22 16:16,177.56,not evaluated
2022-06-22 16:46,175.18,not evaluated
2022-06-22 17:16,174.93,not evaluated
2022-06-22 17:46,171.41,not evaluated
2022-06-22 18:16,170.62,not evaluated
2022-06-22 18:46,166.21,not evaluated
2022-06-22 19:16,124.09,not evaluated
2022-06-22 19:46,172.36,not evaluated
2022-06-22 20:16,177.76,not evaluated
2022-06-22 20:46,167.60,not evaluated
2022-06-22 21:16,176.09,not evaluated
2022-06-22 21:46,165.98,not evaluated
2022-06-22 22:16,170.09,not evaluated
2022-06-22 22:46,170.39,not evaluated
2022-06-22 23:16,176.95,not evaluated
2022-06-22 23:46,174.75,not evaluated
2022-06-23 00:16,160.87,not evaluated
2022-06-23 00:46,175.41,not evaluated
2022-06-23 01:16,177.76,not evaluated
2022-06-23 01:46,169.71,not evaluated
2022-06-23 02:16,177.38,not evaluated
2022-06-23 02:46,164.34,not evaluated
2022-06-23 03:16,158.41,not evaluated
2022-06-23 03:46,156.13,not evaluated
2022-06-23 04:16,158.84,not evaluated
2022-06-23 04:46,161.66,not evaluated
2022-06-23 05:16,158.90,not evaluated
2022-06-23 05:46,159.54,not evaluated
2022-06-23 06:16,154.80,not evaluated
2022-06-23 06:46,151.85,not evaluated
2022-06-23 07:16,160.32,not evaluated
2022-06-23 07:46,148.26,not evaluated
2022-06-23 08:16,149.99,not evaluated
2022-06-23 08:46,141.66,not evaluated
2022-06-23 09:16,146.46,not evaluated
2022-06-23 09:46,144.75,not evaluated
2022-06-23 10:16,139.35,not evaluated
2022-06-23 10:46,149.30,not evaluated
2022-06-23 11:16,145.88,not evaluated
2022-06-23 11:46,146.93,not evaluated
2022-06-23 12:16,146.53,not evaluated
2022-06-23 12:46,148.25,not evaluated
2022-06-23 13:16,149.55,not evaluated
2022-06-23 13:46,148.55,not evaluated
2022-06-23 14:16,146.79,not evaluated
2022-06-23 14:46,146.16,not evaluated
2022-06-23 15:16,149.31,not evaluated
2022-06-23 15:46,150.97,not evaluated
2022-06-23 16:16,144.26,not evaluated
2022-06-23 16:46,143.38,not evaluated
2022-06-23 17:16,146.38,not evaluated
2022-06-23 17:46,145.51,not evaluated
2022-06-23 18:16,142.35,not evaluated
2022-06-23 18:46,147.22,not evaluated
2022-06-23 19:16,147.43,not evaluated
2022-06-23 19:46,143.01,not evaluated
2022-06-23 20:16,147.28,not evaluated
2022-06-23 20:46,146.00,not evaluated
2022-06-23 21:16,146.11,not evaluated
2022-06-23 21:46,142.26,not evaluated
2022-06-23 22:16,144.72,not evaluated
2022-06-23 22:46,84.31,not evaluated
2022-06-23 23:16,140.79,not evaluated
2022-06-23 23:46,130.81,not evaluated
2022-06-24 00:16,84.93,not evaluated
2022-06-24 00:46,127.27,not evaluated
2022-06-24 01:16,78.72,not evaluated
2022-06-24 01:46,82.54,not evaluated
2022-06-24 02:16,76.30,not evaluated
2022-06-24 02:46,80.88,not evaluated
2022-06-24 03:16,76.19,not evaluated
2022-06-24 03:46,81.16,not evaluated
2022-06-24 04:16,87.74,not evaluated
2022-06-24 04:46,108.38,not evaluated
2022-06-24 05:16,92.84,not evaluated
2022-06-24 05:46,103.91,not evaluated
2022-06-24 06:16,93.48,not evaluated
2022-06-24 06:46,103.00,not evaluated
2022-06-24 07:16,90.00,not evaluated
2022-06-24 07:46,105.09,not evaluated
2022-06-24 08:16,101.16,not evaluated
2022-06-24 08:46,91.14,not evaluated
2022-06-24 09:16,98.16,not evaluated
2022-06-24 09:46,100.04,not evaluated
2022-06-24 10:16,109.68,not evaluated
2022-06-24 10:46,99.49,not evaluated
2022-06-24 11:16,105.81,not evaluated
2022-06-24 11:46,104.18,not evaluated
2022-06-24 12:16,101.20,not evaluated
2022-06-24 12:46,94.65,not evaluated
2022-06-24 13:16,94.69,not evaluated
2022-06-24 13:46,103.23,not evaluated
2022-06-24 14:16,95.14,not evaluated
2022-06-24 14:46,94.86,not evaluated
2022-06-24 15:16,110.47,not evaluated
2022-06-24 15:46,108.60,not evaluated
2022-06-24 16:16,92.78,not evaluated
2022-06-24 16:46,110.10,not evaluated
2022-06-24 17:16,107.25,not evaluated
2022-06-24 17:46,114.17,not evaluated
2022-06-24 18:16,105.30,not evaluated
2022-06-24 18:46,103.80,not evaluated
2022-06-24 19:16,109.38,not evaluated
2022-06-24 19:46,116.68,not evaluated
2022-06-24 20:16,112.73,not evaluated
2022-06-24 20:46,94.79,not evaluated
2022-06-24 21:16,104.71,not evaluated
2022-06-24 21:46,98.19,not evaluated
2022-06-24 22:16,97.12,not evaluated
2022-06-24 22:46,90.69,not evaluated
2022-06-24 23:16,102.84,not evaluated
2022-06-24 23:46,93.50,not evaluated
2022-06-25 00:16,94.49,not evaluated
2022-06-25 00:46,94.27,not evaluated
2022-06-25 01:16,91.15,not evaluated
2022-06-25 01:46,87.49,not evaluated
2022-06-25 02:16,92.80,not evaluated
2022-06-25 02:46,94.76,not evaluated
2022-06-25 03:16,87.73,not evaluated
2022-06-25 03:46,98.51,not evaluated
2022-06-25 04:16,98.48,not evaluated
2022-06-25 04:46,96.17,not evaluated
2022-06-25 05:16,93.02,not evaluated
2022-06-25 05:46,105.73,not evaluated
2022-06-25 06:16,105.29,not evaluated
2022-06-25 06:46,99.62,not evaluated
2022-06-25 07:16,93.49,not evaluated
2022-06-25 07:46,97.90,not evaluated
2022-06-25 08:16,95.72,not evaluated
2022-06-25 08:46,96.77,not evaluated
2022-06-25 09:16,100.52,not evaluated
2022-06-25 09:46,97.59,not evaluated
2022-06-25 10:16,103.14,not evaluated
2022-06-25 10:46,100.88,not evaluated
2022-06-25 11:16,88.86,not evaluated
2022-06-25 11:46,95.30,not evaluated
2022-06-25 12:16,105.59,not evaluated
2022-06-25 12:46,121.89,not evaluated
2022-06-25 13:16,95.02,not evaluated
2022-06-25 13:46,105.82,not evaluated
2022-06-25 14:16,112.06,not evaluated
2022-06-25 14:46,119.52,not evaluated
2022-06-25 15:16,118.61,not evaluated
2022-06-25 15:46,102.30,not evaluated
2022-06-25 16:16,120.89,not evaluated
2022-06-25 16:46,130.76,not evaluated
2022-06-25 17:16,103.99,not evaluated
2022-06-25 17:46,128.51,not evaluated
2022-06-25 18:16,119.23,not evaluated
2022-06-25 18:46,141.29,not evaluated
2022-06-25 19:16,138.51,not evaluated
2022-06-25 19:46,132.55,not evaluated
2022-06-25 20:16,134.11,not evaluated
2022-06-25 20:46,109.23,not evaluated
2022-06-25 21:16,91.61,not evaluated
2022-06-25 21:46,105.00,not evaluated
2022-06-25 22:16,109.05,not evaluated
2022-06-25 22:46,106.31,not evaluated
2022-06-25 23:16,94.80,not evaluated
2022-06-25 23:46,95.11,not evaluated
2022-06-26 00:16,103.02,not evaluated
2022-06-26 00:46,104.85,not evaluated
2022-06-26 01:16,102.33,not evaluated
2022-06-26 01:46,93.44,not evaluated
2022-06-26 02:16,108.05,not evaluated
2022-06-26 02:46,108.88,not evaluated
2022-06-26 03:16,105.40,not evaluated
2022-06-26 03:46,101.01,not evaluated
2022-06-26 04:16,107.27,not evaluated
2022-06-26 04:46,104.07,not evaluated
2022-06-26 05:16,108.18,not evaluated
2022-06-26 05:46,105.83,not evaluated
2022-06-26 06:16,104.92,not evaluated
2022-06-26 06:46,101.37,not evaluated
2022-06-26 07:16,103.01,not evaluated
2022-06-26 07:46,105.47,not evaluated
2022-06-26 08:16,101.44,not evaluated
2022-06-26 08:46,109.44,not evaluated
2022-06-26 09:16,107.28,not evaluated
2022-06-26 09:46,107.02,not evaluated
2022-06-26 10:16,101.30,not evaluated
2022-06-26 10:46,126.74,not evaluated
2022-06-26 11:16,112.26,not evaluated
2022-06-26 11:46,111.73,not evaluated
2022-06-26 12:16,109.08,not evaluated
2022-06-26 12:46,106.63,not evaluated
2022-06-26 13:16,106.19,not evaluated
2022-06-26 13:46,107.67,not evaluated
2022-06-26 14:16,100.39,not evaluated
2022-06-26 14:46,107.42,not evaluated
2022-06-26 15:16,101.59,not evaluated
2022-06-26 15:46,107.03,not evaluated
2022-06-26 16:16,104.46,not evaluated
2022-06-26 16:46,107.69,not evaluated
2022-06-26 17:16,116.51,not evaluated
2022-06-26 17:46,99.78,not evaluated
2022-06-26 18:16,103.13,not evaluated
2022-06-26 18:46,97.52,not evaluated
2022-06-26 19:16,103.78,not evaluated
2022-06-26 19:46,102.57,not evaluated
2022-06-26 20:16,106.44,not evaluated
2022-06-26 20:46,107.58,not evaluated
2022-06-26 21:16,106.65,not evaluated
2022-06-26 21:46,108.20,not evaluated
2022-06-26 22:16,107.86,not evaluated
2022-06-26 22:46,111.96,not evaluated
2022-06-26 23:16,111.15,not evaluated
2022-06-26 23:46,111.79,not evaluated
2022-06-27 00:16,102.46,not evaluated
2022-06-27 00:46,108.02,not evaluated
2022-06-27 01:16,106.48,not evaluated
2022-06-27 01:46,107.50,not evaluated
2022-06-27 02:16,109.20,not evaluated
2022-06-27 02:46,108.26,not evaluated
2022-06-27 03:16,108.22,not evaluated
2022-06-27 03:46,113.50,not evaluated
2022-06-27 04:16,106.29,not evaluated
2022-06-27 04:46,109.57,not evaluated
2022-06-27 05:16,108.09,not evaluated
2022-06-27 05:46,109.18,not evaluated
2022-06-27 06:16,109.54,not evaluated
2022-06-27 06:46,116.12,not evaluated
2022-06-27 07:16,109.97,not evaluated
2022-06-27 07:46,110.33,not evaluated
2022-06-27 08:16,108.96,not evaluated
2022-06-27 08:46,106.12,not evaluated
2022-06-27 09:16,112.80,not evaluated
2022-06-27 09:46,106.91,not evaluated
2022-06-27 10:16,107.33,not evaluated
2022-06-27 10:46,106.64,not evaluated
2022-06-27 11:16,112.69,not evaluated
2022-06-27 11:46,108.00,not evaluated
2022-06-27 12:16,110.09,not evaluated
2022-06-27 12:46,107.74,not evaluated
2022-06-27 13:16,107.82,not evaluated
2022-06-27 13:46,110.11,not evaluated
2022-06-27 14:16,109.44,not evaluated
2022-06-27 14:46,110.35,not evaluated
2022-06-27 15:16,116.73,not evaluated
2022-06-27 15:46,109.86,not evaluated
2022-06-27 16:16,114.70,not evaluated
2022-06-27 16:46,113.58,not evaluated
2022-06-27 17:16,109.16,not evaluated
2022-06-27 17:46,110.15,not evaluated
2022-06-27 18:16,110.96,not evaluated
2022-06-27 18:46,108.21,not evaluated
2022-06-27 19:16,113.08,not evaluated
2022-06-27 19:46,109.18,not evaluated
2022-06-27 20:16,110.26,not evaluated
2022-06-27 20:46,107.70,not evaluated
2022-06-27 21:16,109.80,not evaluated
2022-06-27 21:46,109.71,not evaluated
2022-06-27 22:16,111.68,not evaluated
2022-06-27 22:46,113.58,not evaluated
2022-06-27 23:16,109.20,not evaluated
2022-06-27 23:46,114.51,not evaluated
2022-06-28 00:16,114.99,not evaluated
2022-06-28 00:46,119.67,not evaluated
2022-06-28 01:16,113.87,not evaluated
2022-06-28 01:46,116.37,not evaluated
2022-06-28 02:16,114.86,not evaluated
2022-06-28 02:46,108.09,not evaluated
2022-06-28 03:16,109.37,not evaluated
2022-06-28 03:46,116.93,not evaluated
2022-06-28 04:16,109.47,not evaluated
2022-06-28 04:46,116.48,not evaluated
2022-06-28 05:16,117.49,not evaluated
2022-06-28 05:46,113.06,not evaluated
2022-06-28 06:16,111.64,not evaluated
2022-06-28 06:46,116.51,not evaluated
2022-06-28 07:16,113.29,not evaluated
2022-06-28 07:46,119.26,not evaluated
2022-06-28 08:16,116.65,not evaluated
2022-06-28 08:46,120.33,not evaluated
2022-06-28 09:16,111.21,not evaluated
2022-06-28 09:46,116.85,not evaluated
2022-06-28 10:16,108.91,not evaluated
2022-06-28 10:46,111.89,not evaluated
2022-06-28 11:16,115.45,not evaluated
2022-06-28 11:46,115.05,not evaluated
2022-06-28 12:16,113.78,not evaluated
2022-06-28 12:46,68.29,not evaluated
2022-06-28 13:16,65.92,not evaluated
2022-06-28 13:46,66.03,not evaluated
2022-06-28 14:16,66.31,not evaluated
2022-06-28 14:46,70.58,not evaluated
2022-06-28 15:16,74.76,not evaluated
2022-06-28 15:46,77.92,not evaluated
2022-06-28 16:16,69.26,not evaluated
2022-06-28 16:46,74.62,not evaluated
2022-06-28 17:16,109.53,not evaluated
2022-06-28 17:46,73.13,not evaluated
2022-06-28 18:16,74.06,not evaluated
2022-06-28 18:46,72.95,not evaluated
2022-06-28 19:16,105.07,not evaluated
2022-06-28 19:46,112.33,not evaluated
2022-06-28 20:16,108.19,not evaluated
2022-06-28 20:46,113.26,not evaluated
2022-06-28 21:16,113.81,not evaluated
2022-06-28 21:46,118.10,not evaluated
2022-06-28 22:16,115.15,not evaluated
2022-06-28 22:46,112.88,not evaluated
2022-06-28 23:16,119.83,not evaluated
2022-06-28 23:46,117.77,not evaluated
2022-06-29 00:16,110.44,not evaluated
2022-06-29 00:46,112.96,not evaluated
2022-06-29 01:16,114.86,not evaluated
2022-06-29 01:46,115.33,not evaluated
2022-06-29 02:16,117.34,not evaluated
2022-06-29 02:46,114.35,not evaluated
2022-06-29 03:16,118.29,not evaluated
2022-06-29 03:46,113.67,not evaluated
2022-06-29 04:16,120.60,not evaluated
2022-06-29 04:46,116.86,not evaluated
2022-06-29 05:16,115.81,not evaluated
2022-06-29 05:46,118.61,not evaluated
2022-06-29 06:16,114.49,not evaluated
2022-06-29 06:46,117.19,not evaluated
2022-06-29 07:16,120.93,not evaluated
2022-06-29 07:46,119.46,not evaluated
2022-06-29 08:16,115.33,not evaluated
2022-06-29 08:46,120.24,not evaluated
2022-06-29 09:16,120.16,not evaluated
2022-06-29 09:46,115.17,not evaluated
2022-06-29 10:16,119.78,not evaluated
2022-06-29 10:46,119.87,not evaluated
2022-06-29 11:16,84.05,not evaluated
2022-06-29 11:46,83.29,not evaluated
2022-06-29 12:16,67.51,not evaluated
2022-06-29 12:46,71.33,not evaluated
2022-06-29 13:16,76.03,not evaluated
2022-06-29 13:46,77.95,not evaluated
2022-06-29 14:16,74.30,not evaluated
2022-06-29 14:46,118.22,not evaluated
2022-06-29 15:16,81.02,not evaluated
2022-06-29 15:46,123.91,not evaluated
2022-06-29 16:16,117.90,not evaluated
2022-06-29 16:46,113.88,not evaluated
2022-06-29 17:16,115.62,not evaluated
2022-06-29 17:46,119.11,not evaluated
2022-06-29 18:16,119.85,not evaluated
2022-06-29 18:46,91.10,not evaluated
2022-06-29 19:16,82.06,not evaluated
2022-06-29 19:46,121.65,not evaluated
2022-06-29 20:16,85.26,not evaluated
2022-06-29 20:46,117.78,not evaluated
2022-06-29 21:16,119.00,not evaluated
2022-06-29 21:46,117.96,not evaluated
2022-06-29 22:16,117.90,not evaluated
2022-06-29 22:46,119.30,not evaluated
2022-06-29 23:16,116.56,not evaluated
2022-06-29 23:46,121.53,not evaluated
2022-06-30 00:16,120.05,not evaluated
2022-06-30 00:46,122.40,not evaluated
2022-06-30 01:16,120.19,not evaluated
2022-06-30 01:46,117.92,not evaluated
