%
% BHI-E (33.868400 N -77.939600 E)
% The BHI-E buoy is a Sofar Spotter wave buoy located approximately one-half mile off the east side of Bald Head Island, anchored in 24 ft of water. The buoy provides wave height, wave direction and wave period data, as well as sea surface temperature. The buoy transmits data once an hour. This station is not a permanent station and is being used to evaluate new technologies in ocean wave measurement. This buoy is supported through a partnership between CORMP, the UNCW Center for Marine Science and the Departments of Earth and Ocean Sciences and Physics and Physical Oceanography. Funding was provided by the UNCW College of Arts and Sciences. Please use caution when boating in the vicinity of the buoy.
%
% BHI-E Mean wave direction (deg N) @ 0 m (depth)
%
Time (America/New_York),BHI-E Mean wave direction (deg N),BHI-E Mean wave direction (deg N) quality
2022-09-07 11:48,119.93,not evaluated
2022-09-07 12:18,118.82,not evaluated
2022-09-07 12:48,120.11,not evaluated
2022-09-07 13:18,116.96,not evaluated
2022-09-07 13:48,117.37,not evaluated
2022-09-07 14:18,115.53,not evaluated
2022-09-07 14:48,112.44,not evaluated
2022-09-07 15:18,119.80,not evaluated
2022-09-07 15:48,112.49,not evaluated
2022-09-07 16:18,118.33,not evaluated
2022-09-07 16:48,111.00,not evaluated
2022-09-07 17:18,117.16,not evaluated
2022-09-07 17:48,117.76,not evaluated
2022-09-07 18:18,116.37,not evaluated
2022-09-07 18:48,112.42,not evaluated
2022-09-07 19:18,112.42,not evaluated
2022-09-07 19:48,96.29,not evaluated
2022-09-07 20:18,87.70,not evaluated
2022-09-07 20:48,88.34,not evaluated
2022-09-07 21:18,96.08,not evaluated
2022-09-07 21:48,91.82,not evaluated
2022-09-07 22:18,92.90,not evaluated
2022-09-07 22:48,89.18,not evaluated
2022-09-07 23:18,95.14,not evaluated
2022-09-07 23:48,95.94,not evaluated
2022-09-08 00:18,92.26,not evaluated
2022-09-08 00:48,99.57,not evaluated
2022-09-08 01:18,100.77,not evaluated
2022-09-08 01:48,102.43,not evaluated
2022-09-08 02:18,103.11,not evaluated
2022-09-08 02:48,103.96,not evaluated
2022-09-08 03:18,107.35,not evaluated
2022-09-08 03:48,109.20,not evaluated
2022-09-08 04:18,103.41,not evaluated
2022-09-08 04:48,100.58,not evaluated
2022-09-08 05:18,94.00,not evaluated
2022-09-08 05:48,93.98,not evaluated
2022-09-08 06:18,93.40,not evaluated
2022-09-08 06:48,93.84,not evaluated
2022-09-08 07:18,91.81,not evaluated
2022-09-08 07:48,90.52,not evaluated
2022-09-08 08:18,89.16,not evaluated
2022-09-08 08:48,86.45,not evaluated
2022-09-08 09:18,85.17,not evaluated
2022-09-08 09:48,81.81,not evaluated
2022-09-08 10:18,84.72,not evaluated
2022-09-08 10:48,88.31,not evaluated
2022-09-08 11:18,87.39,not evaluated
2022-09-08 11:48,89.25,not evaluated
2022-09-08 12:18,91.38,not evaluated
2022-09-08 12:48,91.52,not evaluated
2022-09-08 13:18,96.20,not evaluated
2022-09-08 13:48,94.37,not evaluated
2022-09-08 14:18,97.83,not evaluated
2022-09-08 14:48,96.54,not evaluated
2022-09-08 15:18,101.90,not evaluated
2022-09-08 15:48,104.80,not evaluated
2022-09-08 16:18,101.97,not evaluated
2022-09-08 16:48,102.88,not evaluated
2022-09-08 17:18,104.42,not evaluated
2022-09-08 17:48,107.83,not evaluated
2022-09-08 18:18,107.09,not evaluated
2022-09-08 18:48,104.94,not evaluated
2022-09-08 19:18,102.09,not evaluated
2022-09-08 19:48,100.95,not evaluated
2022-09-08 20:18,99.40,not evaluated
2022-09-08 20:48,96.71,not evaluated
2022-09-08 21:18,93.95,not evaluated
2022-09-08 21:48,96.57,not evaluated
2022-09-08 22:18,94.68,not evaluated
2022-09-08 22:48,96.83,not evaluated
2022-09-08 23:18,90.96,not evaluated
2022-09-08 23:48,95.10,not evaluated
2022-09-09 00:18,96.47,not evaluated
2022-09-09 00:48,94.46,not evaluated
2022-09-09 01:18,97.50,not evaluated
2022-09-09 01:48,98.22,not evaluated
2022-09-09 02:18,97.51,not evaluated
2022-09-09 02:48,98.57,not evaluated
2022-09-09 03:18,96.21,not evaluated
2022-09-09 03:48,97.22,not evaluated
2022-09-09 04:18,100.22,not evaluated
2022-09-09 04:48,101.55,not evaluated
2022-09-09 05:18,100.24,not evaluated
2022-09-09 05:48,100.74,not evaluated
2022-09-09 06:18,100.07,not evaluated
2022-09-09 06:48,95.73,not evaluated
2022-09-09 07:18,95.83,not evaluated
2022-09-09 07:48,97.39,not evaluated
2022-09-09 08:18,91.57,not evaluated
2022-09-09 08:48,90.76,not evaluated
2022-09-09 09:18,90.08,not evaluated
2022-09-09 09:48,90.00,not evaluated
2022-09-09 10:18,90.49,not evaluated
2022-09-09 10:48,92.77,not evaluated
2022-09-09 11:18,92.29,not evaluated
2022-09-09 11:48,96.19,not evaluated
2022-09-09 12:18,96.56,not evaluated
2022-09-09 12:48,94.02,not evaluated
2022-09-09 13:18,96.22,not evaluated
2022-09-09 13:48,93.01,not evaluated
2022-09-09 14:18,94.80,not evaluated
2022-09-09 14:48,94.22,not evaluated
2022-09-09 15:18,93.85,not evaluated
2022-09-09 15:48,93.92,not evaluated
2022-09-09 16:18,93.24,not evaluated
2022-09-09 16:48,86.54,not evaluated
2022-09-09 17:18,90.61,not evaluated
2022-09-09 17:48,86.45,not evaluated
2022-09-09 18:18,87.83,not evaluated
2022-09-09 18:48,84.70,not evaluated
2022-09-09 19:18,84.37,not evaluated
2022-09-09 19:48,85.32,not evaluated
2022-09-09 20:18,83.72,not evaluated
2022-09-09 20:48,80.14,not evaluated
2022-09-09 21:18,83.67,not evaluated
2022-09-09 21:48,85.42,not evaluated
2022-09-09 22:18,85.53,not evaluated
2022-09-09 22:48,81.66,not evaluated
2022-09-09 23:18,82.73,not evaluated
2022-09-09 23:48,84.79,not evaluated
2022-09-10 00:18,84.29,not evaluated
2022-09-10 00:48,81.09,not evaluated
2022-09-10 01:18,85.80,not evaluated
2022-09-10 01:48,87.64,not evaluated
2022-09-10 02:18,89.03,not evaluated
2022-09-10 02:48,89.50,not evaluated
2022-09-10 03:18,88.33,not evaluated
2022-09-10 03:48,90.89,not evaluated
2022-09-10 04:18,91.82,not evaluated
2022-09-10 04:48,89.59,not evaluated
2022-09-10 05:18,90.08,not evaluated
2022-09-10 05:48,88.51,not evaluated
2022-09-10 06:18,92.00,not evaluated
2022-09-10 06:48,92.42,not evaluated
2022-09-10 07:18,91.73,not evaluated
2022-09-10 07:48,91.83,not evaluated
2022-09-10 08:18,89.05,not evaluated
2022-09-10 08:48,87.23,not evaluated
2022-09-10 09:18,91.02,not evaluated
2022-09-10 09:48,93.08,not evaluated
2022-09-10 10:18,93.03,not evaluated
2022-09-10 10:48,95.11,not evaluated
2022-09-10 11:18,97.72,not evaluated
2022-09-10 11:48,95.71,not evaluated
2022-09-10 12:18,98.28,not evaluated
2022-09-10 12:48,104.06,not evaluated
2022-09-10 13:18,111.18,not evaluated
2022-09-10 13:48,109.39,not evaluated
2022-09-10 14:18,109.00,not evaluated
2022-09-10 14:48,112.63,not evaluated
2022-09-10 15:18,110.17,not evaluated
2022-09-10 15:48,106.97,not evaluated
2022-09-10 16:18,104.92,not evaluated
2022-09-10 16:48,101.06,not evaluated
2022-09-10 17:18,99.89,not evaluated
2022-09-10 17:48,98.78,not evaluated
2022-09-10 18:18,99.26,not evaluated
2022-09-10 18:48,96.04,not evaluated
2022-09-10 19:18,97.42,not evaluated
2022-09-10 19:48,98.04,not evaluated
2022-09-10 20:18,99.33,not evaluated
2022-09-10 20:48,98.84,not evaluated
2022-09-10 21:18,96.00,not evaluated
2022-09-10 21:48,95.68,not evaluated
2022-09-10 22:18,96.79,not evaluated
2022-09-10 22:48,92.64,not evaluated
2022-09-10 23:18,97.46,not evaluated
2022-09-10 23:48,100.35,not evaluated
2022-09-11 00:18,102.92,not evaluated
2022-09-11 00:48,103.73,not evaluated
2022-09-11 01:18,100.54,not evaluated
2022-09-11 01:48,104.27,not evaluated
2022-09-11 02:18,98.79,not evaluated
2022-09-11 02:48,100.68,not evaluated
2022-09-11 03:18,99.82,not evaluated
2022-09-11 03:48,94.90,not evaluated
2022-09-11 04:18,96.30,not evaluated
2022-09-11 04:48,95.14,not evaluated
2022-09-11 05:18,94.13,not evaluated
2022-09-11 05:48,95.72,not evaluated
2022-09-11 06:18,95.40,not evaluated
2022-09-11 06:48,91.58,not evaluated
2022-09-11 07:18,91.40,not evaluated
2022-09-11 07:48,91.69,not evaluated
2022-09-11 08:18,93.83,not evaluated
2022-09-11 08:48,92.40,not evaluated
2022-09-11 09:18,88.97,not evaluated
2022-09-11 09:48,89.21,not evaluated
2022-09-11 10:18,92.36,not evaluated
2022-09-11 10:48,95.19,not evaluated
2022-09-11 11:18,93.89,not evaluated
2022-09-11 11:48,96.79,not evaluated
2022-09-11 12:18,97.73,not evaluated
2022-09-11 12:48,96.98,not evaluated
2022-09-11 13:18,101.31,not evaluated
2022-09-11 13:48,102.44,not evaluated
2022-09-11 14:18,100.92,not evaluated
2022-09-11 14:48,101.98,not evaluated
2022-09-11 15:18,98.44,not evaluated
2022-09-11 15:48,100.98,not evaluated
2022-09-11 16:18,104.87,not evaluated
2022-09-11 16:48,105.10,not evaluated
2022-09-11 17:18,105.92,not evaluated
2022-09-11 17:48,104.81,not evaluated
2022-09-11 18:18,106.20,not evaluated
2022-09-11 18:48,109.94,not evaluated
2022-09-11 19:18,109.88,not evaluated
2022-09-11 19:48,106.13,not evaluated
2022-09-11 20:18,110.78,not evaluated
2022-09-11 20:48,111.31,not evaluated
2022-09-11 21:18,107.41,not evaluated
2022-09-11 21:48,115.24,not evaluated
2022-09-11 22:18,118.21,not evaluated
2022-09-11 22:48,119.75,not evaluated
2022-09-11 23:18,126.69,not evaluated
2022-09-11 23:48,124.17,not evaluated
2022-09-12 00:18,113.61,not evaluated
2022-09-12 00:48,116.82,not evaluated
2022-09-12 01:18,118.37,not evaluated
2022-09-12 01:48,114.86,not evaluated
2022-09-12 02:18,113.81,not evaluated
2022-09-12 02:48,114.46,not evaluated
2022-09-12 03:18,112.77,not evaluated
2022-09-12 03:48,105.75,not evaluated
2022-09-12 04:18,101.74,not evaluated
2022-09-12 04:48,104.88,not evaluated
2022-09-12 05:18,104.24,not evaluated
2022-09-12 05:48,105.45,not evaluated
2022-09-12 06:18,102.33,not evaluated
2022-09-12 06:48,104.63,not evaluated
2022-09-12 07:18,102.97,not evaluated
2022-09-12 07:48,102.56,not evaluated
2022-09-12 08:18,105.00,not evaluated
2022-09-12 08:48,104.45,not evaluated
2022-09-12 09:18,105.81,not evaluated
2022-09-12 09:48,107.67,not evaluated
2022-09-12 10:18,107.43,not evaluated
2022-09-12 10:48,109.59,not evaluated
2022-09-12 11:18,104.96,not evaluated
2022-09-12 11:48,109.49,not evaluated
2022-09-12 12:18,106.58,not evaluated
2022-09-12 12:48,102.60,not evaluated
2022-09-12 13:18,109.90,not evaluated
2022-09-12 13:48,108.31,not evaluated
2022-09-12 14:18,106.71,not evaluated
2022-09-12 14:48,106.73,not evaluated
2022-09-12 15:18,102.89,not evaluated
2022-09-12 15:48,102.65,not evaluated
2022-09-12 16:18,107.75,not evaluated
2022-09-12 16:48,104.69,not evaluated
2022-09-12 17:18,108.71,not evaluated
2022-09-12 17:48,111.06,not evaluated
2022-09-12 18:18,109.95,not evaluated
2022-09-12 18:48,113.12,not evaluated
2022-09-12 19:18,114.51,not evaluated
2022-09-12 19:48,113.32,not evaluated
2022-09-12 20:18,116.48,not evaluated
2022-09-12 20:48,118.05,not evaluated
2022-09-12 21:18,117.14,not evaluated
2022-09-12 21:48,122.34,not evaluated
2022-09-12 22:18,116.72,not evaluated
2022-09-12 22:48,127.72,not evaluated
2022-09-12 23:18,124.45,not evaluated
2022-09-12 23:48,123.77,not evaluated
2022-09-13 00:18,126.28,not evaluated
2022-09-13 00:48,116.53,not evaluated
2022-09-13 01:18,114.75,not evaluated
2022-09-13 01:48,119.45,not evaluated
2022-09-13 02:18,117.79,not evaluated
2022-09-13 02:48,119.29,not evaluated
2022-09-13 03:18,113.67,not evaluated
2022-09-13 03:48,110.20,not evaluated
2022-09-13 04:18,108.13,not evaluated
2022-09-13 04:48,111.92,not evaluated
2022-09-13 05:18,109.37,not evaluated
2022-09-13 05:48,108.15,not evaluated
2022-09-13 06:18,107.13,not evaluated
2022-09-13 06:48,109.67,not evaluated
2022-09-13 07:18,103.76,not evaluated
2022-09-13 07:48,106.73,not evaluated
2022-09-13 08:18,101.46,not evaluated
2022-09-13 08:48,104.96,not evaluated
2022-09-13 09:18,108.41,not evaluated
2022-09-13 09:48,109.61,not evaluated
2022-09-13 10:18,105.45,not evaluated
2022-09-13 10:48,111.94,not evaluated
2022-09-13 11:18,111.22,not evaluated
2022-09-13 11:48,109.17,not evaluated
2022-09-13 12:18,110.11,not evaluated
2022-09-13 12:48,108.12,not evaluated
2022-09-13 13:18,112.27,not evaluated
2022-09-13 13:48,108.19,not evaluated
2022-09-13 14:18,105.59,not evaluated
2022-09-13 14:48,108.81,not evaluated
2022-09-13 15:18,105.14,not evaluated
2022-09-13 15:48,108.84,not evaluated
2022-09-13 16:18,106.10,not evaluated
2022-09-13 16:48,110.43,not evaluated
2022-09-13 17:18,110.60,not evaluated
2022-09-13 17:48,107.25,not evaluated
2022-09-13 18:18,113.18,not evaluated
2022-09-13 18:48,112.02,not evaluated
2022-09-13 19:18,114.60,not evaluated
2022-09-13 19:48,110.61,not evaluated
2022-09-13 20:18,113.96,not evaluated
2022-09-13 20:48,114.99,not evaluated
2022-09-13 21:18,116.64,not evaluated
2022-09-13 21:48,117.72,not evaluated
2022-09-13 22:18,121.53,not evaluated
2022-09-13 22:48,124.63,not evaluated
2022-09-13 23:18,114.76,not evaluated
2022-09-13 23:48,114.09,not evaluated
2022-09-14 00:18,116.79,not evaluated
2022-09-14 00:48,118.05,not evaluated
2022-09-14 01:18,116.30,not evaluated
2022-09-14 01:48,120.43,not evaluated
2022-09-14 02:18,108.73,not evaluated
2022-09-14 02:48,104.38,not evaluated
2022-09-14 03:18,94.11,not evaluated
2022-09-14 03:48,90.20,not evaluated
2022-09-14 04:18,90.19,not evaluated
2022-09-14 04:48,84.36,not evaluated
2022-09-14 05:18,83.19,not evaluated
2022-09-14 05:48,77.54,not evaluated
2022-09-14 06:18,73.29,not evaluated
2022-09-14 06:48,79.41,not evaluated
2022-09-14 07:18,73.00,not evaluated
2022-09-14 07:48,76.77,not evaluated
2022-09-14 08:18,74.58,not evaluated
2022-09-14 08:48,74.82,not evaluated
2022-09-14 09:18,74.56,not evaluated
2022-09-14 09:48,68.50,not evaluated
2022-09-14 10:18,71.31,not evaluated
2022-09-14 10:48,70.59,not evaluated
2022-09-14 11:18,73.74,not evaluated
2022-09-14 11:48,77.91,not evaluated
2022-09-14 12:18,74.69,not evaluated
2022-09-14 12:48,77.18,not evaluated
2022-09-14 13:18,77.69,not evaluated
2022-09-14 13:48,81.00,not evaluated
2022-09-14 14:18,79.55,not evaluated
2022-09-14 14:48,81.05,not evaluated
2022-09-14 15:18,81.77,not evaluated
2022-09-14 15:48,89.39,not evaluated
2022-09-14 16:18,88.75,not evaluated
2022-09-14 16:48,91.46,not evaluated
2022-09-14 17:18,90.36,not evaluated
2022-09-14 17:48,90.36,not evaluated
2022-09-14 18:18,91.89,not evaluated
2022-09-14 18:48,93.37,not evaluated
2022-09-14 19:18,91.56,not evaluated
2022-09-14 19:48,93.74,not evaluated
2022-09-14 20:18,95.19,not evaluated
2022-09-14 20:48,92.18,not evaluated
2022-09-14 21:18,93.52,not evaluated
2022-09-14 21:48,90.69,not evaluated
2022-09-14 22:18,91.19,not evaluated
2022-09-14 22:48,90.43,not evaluated
2022-09-14 23:18,91.40,not evaluated
2022-09-14 23:48,84.00,not evaluated
2022-09-15 00:18,82.32,not evaluated
2022-09-15 00:48,82.62,not evaluated
2022-09-15 01:18,76.46,not evaluated
2022-09-15 01:48,71.78,not evaluated
2022-09-15 02:18,70.71,not evaluated
2022-09-15 02:48,66.19,not evaluated
2022-09-15 03:18,67.53,not evaluated
2022-09-15 03:48,76.16,not evaluated
2022-09-15 04:18,73.64,not evaluated
2022-09-15 04:48,74.07,not evaluated
2022-09-15 05:18,76.81,not evaluated
2022-09-15 05:48,77.83,not evaluated
2022-09-15 06:18,81.15,not evaluated
2022-09-15 06:48,77.93,not evaluated
2022-09-15 07:18,82.30,not evaluated
2022-09-15 07:48,79.27,not evaluated
2022-09-15 08:18,81.37,not evaluated
2022-09-15 08:48,82.42,not evaluated
2022-09-15 09:18,82.51,not evaluated
2022-09-15 09:48,87.04,not evaluated
2022-09-15 10:18,81.36,not evaluated
2022-09-15 10:48,82.04,not evaluated
2022-09-15 11:18,79.31,not evaluated
2022-09-15 11:48,80.20,not evaluated
2022-09-15 12:18,78.99,not evaluated
2022-09-15 12:48,79.47,not evaluated
2022-09-15 13:18,80.53,not evaluated
2022-09-15 13:48,79.81,not evaluated
2022-09-15 14:18,80.71,not evaluated
2022-09-15 14:48,81.73,not evaluated
2022-09-15 15:18,80.08,not evaluated
2022-09-15 15:48,76.33,not evaluated
2022-09-15 16:18,83.34,not evaluated
2022-09-15 16:48,83.20,not evaluated
2022-09-15 17:18,83.24,not evaluated
2022-09-15 17:48,82.23,not evaluated
2022-09-15 18:18,83.54,not evaluated
2022-09-15 18:48,84.78,not evaluated
2022-09-15 19:18,85.26,not evaluated
2022-09-15 19:48,87.34,not evaluated
2022-09-15 20:18,89.45,not evaluated
2022-09-15 20:48,89.22,not evaluated
2022-09-15 21:18,87.98,not evaluated
2022-09-15 21:48,86.55,not evaluated
2022-09-15 22:18,81.95,not evaluated
2022-09-15 22:48,82.02,not evaluated
2022-09-15 23:18,78.70,not evaluated
2022-09-15 23:48,80.38,not evaluated
2022-09-16 00:18,82.26,not evaluated
2022-09-16 00:48,78.49,not evaluated
2022-09-16 01:18,81.62,not evaluated
2022-09-16 01:48,80.18,not evaluated
2022-09-16 02:18,79.64,not evaluated
2022-09-16 02:48,81.00,not evaluated
2022-09-16 03:18,80.98,not evaluated
2022-09-16 03:48,83.34,not evaluated
2022-09-16 04:18,77.31,not evaluated
2022-09-16 04:48,81.05,not evaluated
2022-09-16 05:18,83.50,not evaluated
2022-09-16 05:48,85.13,not evaluated
2022-09-16 06:18,87.37,not evaluated
2022-09-16 06:48,87.05,not evaluated
2022-09-16 07:18,87.48,not evaluated
2022-09-16 07:48,86.66,not evaluated
2022-09-16 08:18,89.13,not evaluated
2022-09-16 08:48,86.95,not evaluated
2022-09-16 09:18,86.40,not evaluated
2022-09-16 09:48,83.37,not evaluated
2022-09-16 10:18,81.79,not evaluated
2022-09-16 10:48,81.40,not evaluated
2022-09-16 11:18,81.22,not evaluated
2022-09-16 11:48,76.89,not evaluated
2022-09-16 12:18,78.71,not evaluated
2022-09-16 12:48,77.55,not evaluated
2022-09-16 13:18,79.65,not evaluated
2022-09-16 13:48,78.13,not evaluated
2022-09-16 14:18,77.46,not evaluated
2022-09-16 14:48,77.70,not evaluated
2022-09-16 15:18,78.92,not evaluated
2022-09-16 15:48,81.12,not evaluated
2022-09-16 16:18,80.52,not evaluated
2022-09-16 16:48,83.86,not evaluated
2022-09-16 17:18,83.03,not evaluated
2022-09-16 17:48,83.65,not evaluated
2022-09-16 18:18,87.28,not evaluated
2022-09-16 18:48,87.95,not evaluated
2022-09-16 19:18,92.38,not evaluated
2022-09-16 19:48,89.50,not evaluated
2022-09-16 20:18,89.24,not evaluated
2022-09-16 20:48,91.19,not evaluated
2022-09-16 21:18,91.56,not evaluated
2022-09-16 21:48,92.22,not evaluated
2022-09-16 22:18,88.65,not evaluated
2022-09-16 22:48,88.84,not evaluated
2022-09-16 23:18,89.58,not evaluated
2022-09-16 23:48,88.09,not evaluated
2022-09-17 00:18,87.53,not evaluated
2022-09-17 00:48,85.96,not evaluated
2022-09-17 01:18,82.26,not evaluated
2022-09-17 01:48,83.76,not evaluated
2022-09-17 02:18,85.26,not evaluated
2022-09-17 02:48,84.54,not evaluated
2022-09-17 03:18,83.10,not evaluated
2022-09-17 03:48,84.06,not evaluated
2022-09-17 04:18,84.17,not evaluated
2022-09-17 04:48,83.58,not evaluated
2022-09-17 05:18,81.74,not evaluated
2022-09-17 05:48,83.20,not evaluated
2022-09-17 06:18,80.27,not evaluated
2022-09-17 06:48,80.58,not evaluated
2022-09-17 07:18,83.50,not evaluated
2022-09-17 07:48,81.27,not evaluated
2022-09-17 08:18,83.71,not evaluated
2022-09-17 08:48,77.97,not evaluated
2022-09-17 09:18,79.80,not evaluated
2022-09-17 09:48,84.12,not evaluated
2022-09-17 10:18,82.11,not evaluated
2022-09-17 10:48,80.54,not evaluated
2022-09-17 11:18,79.80,not evaluated
2022-09-17 11:48,77.90,not evaluated
2022-09-17 12:18,78.43,not evaluated
2022-09-17 12:48,81.05,not evaluated
2022-09-17 13:18,77.92,not evaluated
2022-09-17 13:48,73.94,not evaluated
2022-09-17 14:18,75.90,not evaluated
2022-09-17 14:48,116.23,not evaluated
2022-09-17 15:18,77.71,not evaluated
2022-09-17 15:48,79.59,not evaluated
2022-09-17 16:18,87.53,not evaluated
2022-09-17 16:48,91.12,not evaluated
2022-09-17 17:18,92.02,not evaluated
2022-09-17 17:48,96.39,not evaluated
2022-09-17 18:18,100.68,not evaluated
2022-09-17 18:48,101.54,not evaluated
2022-09-17 19:18,106.40,not evaluated
2022-09-17 19:48,103.15,not evaluated
2022-09-17 20:18,103.08,not evaluated
2022-09-17 20:48,105.84,not evaluated
2022-09-17 21:18,103.56,not evaluated
2022-09-17 21:48,105.49,not evaluated
2022-09-17 22:18,100.50,not evaluated
2022-09-17 22:48,98.55,not evaluated
2022-09-17 23:18,101.14,not evaluated
2022-09-17 23:48,101.24,not evaluated
2022-09-18 00:18,99.67,not evaluated
2022-09-18 00:48,98.24,not evaluated
2022-09-18 01:18,99.59,not evaluated
2022-09-18 01:48,96.62,not evaluated
2022-09-18 02:18,96.24,not evaluated
2022-09-18 02:48,97.35,not evaluated
2022-09-18 03:18,93.88,not evaluated
2022-09-18 03:48,90.34,not evaluated
2022-09-18 04:18,89.30,not evaluated
2022-09-18 04:48,90.85,not evaluated
2022-09-18 05:18,92.97,not evaluated
2022-09-18 05:48,96.28,not evaluated
2022-09-18 06:18,97.38,not evaluated
2022-09-18 06:48,100.28,not evaluated
2022-09-18 07:18,99.83,not evaluated
2022-09-18 07:48,104.28,not evaluated
2022-09-18 08:18,104.22,not evaluated
2022-09-18 08:48,106.48,not evaluated
2022-09-18 09:18,109.80,not evaluated
2022-09-18 09:48,107.80,not evaluated
2022-09-18 10:18,104.60,not evaluated
2022-09-18 10:48,101.93,not evaluated
2022-09-18 11:18,102.71,not evaluated
2022-09-18 11:48,103.82,not evaluated
2022-09-18 12:18,98.81,not evaluated
2022-09-18 12:48,98.13,not evaluated
2022-09-18 13:18,100.68,not evaluated
2022-09-18 13:48,100.72,not evaluated
2022-09-18 14:18,99.74,not evaluated
2022-09-18 14:48,102.85,not evaluated
2022-09-18 15:18,98.90,not evaluated
2022-09-18 15:48,99.53,not evaluated
2022-09-18 16:18,107.12,not evaluated
2022-09-18 16:48,108.44,not evaluated
2022-09-18 17:18,108.92,not evaluated
2022-09-18 17:48,109.32,not evaluated
2022-09-18 18:18,117.10,not evaluated
2022-09-18 18:48,120.19,not evaluated
2022-09-18 19:18,119.90,not evaluated
2022-09-18 19:48,120.52,not evaluated
